Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Shadow,Legs,PreRaid,Breeches of the Occultist,Dungeon Drop,,Black Morass,Heroic,163 Armor; 37 Sta; 22 Int; 36 Healing; 36 Spell Dmg,Aeonus
Shadow,Legs,PreRaid,Devil-Stitched Leggings,Dungeon Drop,,Botanica,Normal,136 Armor; 32 Sta; 28 Int; 29 Healing; 29 Spell Dmg,Laj
Shadow,Legs,PreRaid,Khadgar's Kilt of Abjuration,Dungeon Drop,,Black Morass,Normal,133 Armor; 20 Sta; 22 Int; 15 Spi; 36 Healing; 36 Spell Dmg,Temporus
Shadow,Legs,PreRaid,Kirin Tor Master's Trousers,Dungeon Drop,,Shadow Labyrinth,Heroic,163 Armor; 27 Sta; 29 Int; 25 Spi; 36 Healing; 36 Spell Dmg,Murmur
Shadow,Legs,PreRaid,Trousers of Oblivion,Dungeon Drop,,Sethekk Halls,Normal,136 Armor; 42 Sta; 33 Int; 39 Healing; 39 Spell Dmg,Talon King Ikiss
Shadow,Feet,PreRaid,Frozen Shadoweave Boots,Auction House,,,,122 Armor; 15 Sta; 9 Int,
Shadow,Feet,PreRaid,Rocket Boots Xtreme Lite,Auction House,,,,"105 Armor; 47 Healing; 47 Spell Dmg

Use: Engage the rocket boots to greatly increase your speed... most of the time",
Shadow,Feet,PreRaid,Boots of the Darkwalker,Dungeon Drop,,Hellfire Ramparts,Heroic,107 Armor; 36 Sta; 25 Int,Watchkeeper Gargolmar
Shadow,Feet,PreRaid,Embroidered Spellpyre Boots,Dungeon Drop,,Blood Furnace,Heroic,107 Armor; 21 Sta; 21 Int; 41 Healing; 41 Spell Dmg,Broggok
Shadow,Feet,PreRaid,Sigil-Laced Boots,Dungeon Drop,,Arcatraz,Normal,107 Armor; 24 Sta; 18 Int; 20 Healing; 20 Spell Dmg,Harbinger Skyriss
Shadow,Feet,PreRaid,Shattrath Jumpers,Quest (Dung),Into the Heart of the Labyrinth (SL),,,107 Armor; 25 Sta; 17 Int; 29 Healing; 29 Spell Dmg,
Shadow,Neck,PreRaid,Chain of the Twilight Owl,Auction House,,,,"19 Int; 21 Healing; 21 Spell Dmg

Use: Increases the spell critical hit chance of nearby party members by 2% for 30 min",
Shadow,Neck,PreRaid,Eye of the Night,Auction House,,,,Use: Increases spell damage by up to 34 for all nearby party members. Lasts 30 min; Equip: Increases your spell penetration by 15,
Shadow,Neck,PreRaid,Jade Pendant of Blasting,Auction House,,,,"3 Int; 8 Healing; 8 Spell Dmg

Use: Increases spell damage done by nearby party members by up to 15 for 30 min",
Shadow,Neck,PreRaid,Brooch of Heightened Potential,Dungeon Drop,,Shadow Labyrinth,Normal,15 Sta; 14 Int; 22 Healing; 22 Spell Dmg,Blackheart the Inciter
Shadow,Neck,PreRaid,Choker of the Fire Lord,Dungeon Drop,,Molten Core,Normal,7 Sta; 7 Int; 34 Healing; 34 Spell Dmg,Ragnaros
Shadow,Neck,PreRaid,Natasha's Arcane Filament,Quest,The Hound-Master (BEM),,,22 Sta; 10 Int; 29 Healing; 29 Spell Dmg,
Shadow,Neck,PreRaid,Natasha's Ember Necklace,Quest,The Hound-Master (BEM),,,15 Int; 29 Healing; 29 Spell Dmg,
Shadow,Neck,PreRaid,Pendant of Dominance,PvP,,,,31 Sta; 12 Int; 26 Healing; 26 Spell Dmg,
Shadow,Ring,PreRaid,Band of Dominion,Auction House,,,,28 Healing; 28 Spell Dmg,World Drop
Shadow,Ring,PreRaid,Band of Dark Dominion,Dungeon Drop,,Blackwing Lair,Normal,12 Sta; 6 Int,Trash Drop
Shadow,Ring,PreRaid,Band of the Inevitable,Dungeon Drop,,Naxxramas,Normal,36 Healing; 36 Spell Dmg; 8 Spell Hit,Noth the Plaguebringer
Shadow,Ring,PreRaid,Cobalt Band of Tyrigosa,Dungeon Drop,,Mana Tombs,Heroic,19 Sta; 17 Int; 35 Healing; 35 Spell Dmg,Nexus-Prince Shaffar
Shadow,Ring,PreRaid,Ring of Spell Power,Dungeon Drop,,Molten Core,Normal,33 Healing; 33 Spell Dmg,Trash Drop
Shadow,Ring,PreRaid,Seal of the Exorcist,Dungeon Token,,,,24 Sta; 28 Healing; 28 Spell Dmg,50 Spirit Shards
Shadow,Ring,PreRaid,Evoker's Mark of the Redemption,Quest,Dissension Amongst the Ranks... (SMV),,,15 Int; 29 Healing; 29 Spell Dmg,
Shadow,Ring,PreRaid,Manastorm Band,Quest,Shutting Down Manaforge Ara (NS),,,15 Int; 29 Healing; 29 Spell Dmg,
Shadow,Ring,PreRaid,Ring of the Fallen God,Quest,The Savior of Kalimdor (AQ),,,5 Sta; 6 Int; 37 Healing; 37 Spell Dmg; 8 Spell Hit,
Shadow,Ring,PreRaid,Ashyen's Gift,Reputation,,,,30 Sta; 23 Healing; 23 Spell Dmg,Cenarion Expedition - Exalted
Shadow,Ring,PreRaid,Seer's Signet,Reputation,,,,24 Sta; 34 Healing; 34 Spell Dmg,The Scryers - Exalted
Shadow,Trinket,PreRaid,Arcanist's Stone,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,"167 Healing; 167 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 167 for 20 sec",Epoch Hunter
Shadow,Trinket,PreRaid,Neltharion's Tear,Dungeon Drop,,Blackwing Lair,Normal,44 Healing; 44 Spell Dmg; 16 Spell Hit,Nefarian
Shadow,Trinket,PreRaid,Quagmirran's Eye,Dungeon Drop,,Slave Pens,Heroic,37 Healing; 37 Spell Dmg,Quagmirran
Shadow,Trinket,PreRaid,The Restrained Essence of Sapphiron,Dungeon Drop,,Naxxramas,Normal,"40 Healing; 40 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 130 for 20 sec",Sapphiron
Shadow,Trinket,PreRaid,Icon of the Silver Crescent,Dungeon Token,,,,"43 Healing; 43 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 155 for 20 sec",41 Badges of Justice
Shadow,Trinket,PreRaid,Ancient Crystal Talisman,Quest,A Spirit Ally? (ZM),,,"26 Healing; 26 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 104 for 20 sec",
Shadow,Trinket,PreRaid,Glowing Crystal Insignia,Quest,Overlord Gorefist (ZM),,,"26 Healing; 26 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 104 for 20 sec",
Shadow,Trinket,PreRaid,Mark of the Champion,Quest,The Fall of Kel'Thuzad (Naxx),,,,
Shadow,Trinket,PreRaid,Starkiller's Bauble,Quest,The Horrors of Pollution (NS),,,Use: Increases spell damage by up to 125 for 15 sec,
Shadow,Trinket,PreRaid,Terokkar Tablet of Vim,Quest,Torgos! (TF),,,Use: Increases spell damage by up to 84 and healing by up to 156 for 15 sec,
Shadow,Trinket,PreRaid,Scryer's Bloodgem,Reputation,,,,Use: Increases spell damage by up to 150 and healing by up to 280 for 15 sec,The Scryers - Revered
Shadow,Trinket,PreRaid,Mark of Defiance,PvP,,,,32 Healing; 32 Spell Dmg,
Shadow,Trinket,PreRaid,Mark of Defiance,PvP,,,,32 Healing; 32 Spell Dmg,
Shadow,Main Hand,PreRaid,Eternium Runed Blade,Auction House,,,,41.76 DPS; 19 Int; 168 Healing; 168 Spell Dmg,
Shadow,Main Hand,PreRaid,Bleeding Hollow Warhammer,Dungeon Drop,,Slave Pens,Heroic,41.25 DPS; 12 Sta; 17 Int; 121 Healing; 121 Spell Dmg,Quagmirran
Shadow,Main Hand,PreRaid,Runesong Dagger,Dungeon Drop,,Shattered Halls,Normal,39.67 DPS; 12 Sta; 11 Int; 121 Healing; 121 Spell Dmg,Warbringer O'mrogg
Shadow,Main Hand,PreRaid,Sky Breaker,Dungeon Drop,,Auchenai Crypts,Heroic,41.11 DPS; 13 Sta; 20 Int; 132 Healing; 132 Spell Dmg,Avatar of the Martyred
Shadow,Main Hand,PreRaid,Starlight Dagger,Dungeon Drop,,Slave Pens,Heroic,41.67 DPS; 15 Sta; 15 Int; 121 Healing; 121 Spell Dmg,Mennu the Betrayer
Shadow,Main Hand,PreRaid,Gavel of Unearthed Secrets,Reputation,,,,41.48 DPS; 24 Sta; 16 Int; 159 Healing; 159 Spell Dmg,Lower City - Exalted
Shadow,Main Hand,PreRaid,Gladiator's Gavel,PvP,,,,41.25 DPS; 28 Sta; 18 Int; 199 Healing; 199 Spell Dmg,
Shadow,Main Hand,PreRaid,Gladiator's Spellblade,PvP,,,,41.25 DPS; 28 Sta; 18 Int; 199 Healing; 199 Spell Dmg,
Shadow,Off Hand,PreRaid,Khadgar's Knapsack,Dungeon Token,,,,49 Healing; 49 Spell Dmg,25 Badges of Justice
Shadow,Off Hand,PreRaid,Orb of the Soul-Eater,Dungeon Token,,,,18 Sta,25 Badges of Justice
Shadow,Off Hand,PreRaid,The Saga of Terokk,Quest (Dung),Terokk's Legacy (Seth),,,23 Int; 28 Healing; 28 Spell Dmg,
Shadow,Off Hand,PreRaid,Tome of Shadow Force,PvP,,,,8 Sta,
Shadow,Ranged/Relic,PreRaid,Nether Core's Control Rod,Dungeon Drop,,Arcatraz,Normal,129.44 DPS; 9 Sta; 10 Int; 13 Healing; 13 Spell Dmg,Dalliah the Doomsayer
Shadow,Ranged/Relic,PreRaid,The Black Stalk,Dungeon Drop,,Underbog,Normal,157.33 DPS; 10 Sta; 20 Healing; 20 Spell Dmg,The Black Stalker
Shadow,Ranged/Relic,PreRaid,Wand of the Netherwing,Dungeon Drop,,Shadow Labyrinth,Normal,125.28 DPS; 19 Sta; 16 Healing; 16 Spell Dmg,Blackheart the Inciter
Shadow,Ranged/Relic,PreRaid,Wand of the Seer,Quest,Turning Point (NS),,,121.15 DPS; 8 Int; 5 Spi; 18 Healing; 18 Spell Dmg,
