Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Fire,Shoulder,PreRaid,Evoker's Silk Amice,Reputation,,,,117 Armor; 21 Sta; 16 Int; 25 Healing; 25 Spell Dmg; 8 Spell Crit; 15 Resilience,Thrallmar - Honored
Fire,Shoulder,PreRaid,High Warlord's Silk Amice,PvP,,,,117 Armor; 21 Sta; 16 Int; 25 Healing; 25 Spell Dmg; 8 Spell Crit; 15 Resilience,
Fire,Back,PreRaid,Cloak of Entropy,Auction House,,,,61 Armor; 11 Int; 25 Healing; 25 Spell Dmg; 10 Spell Hit,World Drop
Fire,Back,PreRaid,Cloak of the Black Void,Auction House,,,,76 Armor; 11 Int; 35 Healing; 35 Spell Dmg,
Fire,Back,PreRaid,Cloak of the Devoured,Dungeon Drop,,Ahn'Qiraj,Normal,76 Armor; 11 Sta; 10 Int; 30 Healing; 30 Spell Dmg; 8 Spell Hit,C'Thun
Fire,Back,PreRaid,Cloak of the Necropolis,Dungeon Drop,,Naxxramas,Normal,77 Armor; 12 Sta; 11 Int; 26 Healing; 26 Spell Dmg; 8 Spell Hit; 14 Spell Crit,Sapphiron
Fire,Back,PreRaid,Sethekk Oracle Cloak,Dungeon Drop,,Sethekk Halls,Normal,78 Armor; 18 Sta; 18 Int; 22 Healing; 22 Spell Dmg; 12 Spell Hit,Talon King Ikiss
Fire,Back,PreRaid,Shawl of Shifting Probabilities,Dungeon Token,,,,93 Armor; 18 Sta; 16 Int; 21 Healing; 21 Spell Dmg; 22 Spell Crit,25 Badges of Justice
Fire,Back,PreRaid,Cloak of Woven Energy,Quest,Hitting the Motherlode (NS),,,72 Armor; 6 Sta; 13 Int; 3 Spi; 29 Healing; 29 Spell Dmg; 6 Spell Crit,
Fire,Back,PreRaid,Ogre Slayer's Cover,Quest,Cho'war the Pillager (Nag),,,68 Armor; 18 Int; 11 Spi; 20 Healing; 20 Spell Dmg; 16 Spell Crit,
Fire,Chest,PreRaid,Robe of the Crimson Order,Auction House,,,,152 Armor; 23 Int; 50 Healing; 50 Spell Dmg; 30 Spell Hit,World Drop
Fire,Chest,PreRaid,Spellfire Robe,Auction House,,,,"178 Armor; 4 Sta; 17 Int; 28 Spell Crit

Equip: Increases damage done by Fire spells and effects by up to 72;
Equip: Increases damage done by Arcane spells and effects by up to 72",
Fire,Chest,PreRaid,Will of Edward the Odd,Auction House,,,,170 Armor; 30 Int; 53 Healing; 53 Spell Dmg; 30 Spell Crit,World Drop
Fire,Chest,PreRaid,Mana-Etched Vestments,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,156 Armor; 25 Sta; 25 Int; 29 Healing; 29 Spell Dmg; 35 Spell Hit; 17 Spell Crit,Epoch Hunter
Fire,Chest,PreRaid,Robe of Oblivion,Dungeon Drop,,Shadow Labyrinth,Normal,156 Armor; 30 Sta; 20 Int; 40 Healing; 40 Spell Dmg,Murmur
Fire,Chest,PreRaid,Warp Infused Drape,Dungeon Drop,,Botanica,Normal,156 Armor; 27 Sta; 28 Int; 30 Healing; 30 Spell Dmg; 12 Spell Hit,Warp Splinter
Fire,Chest,PreRaid,Frostfire Robe,Quest,Frostfire Robe (Naxx),,,"158 Armor; 21 Sta; 27 Int; 47 Healing; 47 Spell Dmg; 8 Spell Hit; 14 Spell Crit

Equip: Increases your spell penetration by 15",
Fire,Chest,PreRaid,Kirin Tor Apprentice's Robes,Quest,Destroy Naberius! (NS),,,148 Armor; 19 Sta; 26 Int; 17 Spi; 40 Healing; 40 Spell Dmg; 14 Spell Hit,
Fire,Chest,PreRaid,Shadowcast Tunic,Quest,Drill the Drillmaster (HFP),,,122 Armor; 21 Sta; 15 Int; 44 Healing; 44 Spell Dmg; 14 Spell Crit,
Fire,Chest,PreRaid,Auchenai Anchorite's Robe,Quest (Dung),Everything Will Be Alright (AC),,,136 Armor; 24 Int; 28 Healing; 28 Spell Dmg; 23 Spell Hit,
Fire,Wrist,PreRaid,Bracers of Havok,Auction House,,,,67 Armor; 12 Int; 30 Healing; 30 Spell Dmg,
Fire,Wrist,PreRaid,Bands of Negation,Dungeon Drop,,Mana Tombs,Heroic,81 Armor; 25 Sta; 22 Int; 29 Healing; 29 Spell Dmg,Nexus-Prince Shaffar
Fire,Wrist,PreRaid,Crimson Bracers of Gloom,Dungeon Drop,,Hellfire Ramparts,Heroic,68 Armor; 18 Sta; 18 Int; 22 Healing; 22 Spell Dmg; 12 Spell Hit,Omor the Unscarred
Fire,Wrist,PreRaid,The Soul Harvester's Bindings,Dungeon Drop,,Naxxramas,Normal,63 Armor; 14 Sta; 11 Int; 21 Healing; 21 Spell Dmg; 14 Spell Crit,Gothik the Harvester
Fire,Wrist,PreRaid,Shattrath Wraps,Quest (Dung),The Soul Devices (SL),,,68 Armor; 15 Sta; 15 Int; 21 Healing; 21 Spell Dmg,
Fire,Wrist,PreRaid,General's Silk Cuffs,PvP,,,,84 Armor; 22 Sta; 17 Int; 20 Healing; 20 Spell Dmg; 12 Spell Crit; 11 Resilience,
Fire,Hands,PreRaid,Gloves of Pandemonium,Auction House,,,,78 Armor; 15 Int; 25 Healing; 25 Spell Dmg; 10 Spell Hit; 22 Spell Crit,World Drop
Fire,Hands,PreRaid,Spellfire Gloves,Auction House,,,,"111 Armor; 4 Sta; 10 Int; 23 Spell Crit

Equip: Increases damage done by Fire spells and effects by up to 50;
Equip: Increases damage done by Arcane spells and effects by up to 50",
Fire,Hands,PreRaid,Dark Storm Gauntlets,Dungeon Drop,,Ahn'Qiraj,Normal,95 Armor; 19 Sta; 15 Int; 37 Healing; 37 Spell Dmg; 8 Spell Hit,C'Thun
Fire,Hands,PreRaid,Gloves of Oblivion,Dungeon Drop,,Shattered Halls,Normal,97 Armor; 33 Sta; 21 Int; 26 Healing; 26 Spell Dmg; 20 Spell Hit,Warchief Kargath Bladefist
Fire,Hands,PreRaid,Gloves of the Deadwatcher,Dungeon Drop,,Auchenai Crypts,Heroic,97 Armor; 24 Sta; 24 Int; 29 Healing; 29 Spell Dmg; 18 Spell Hit,Shirrak the Dead Watcher
Fire,Hands,PreRaid,Mana-Etched Gloves,Dungeon Drop,,Hellfire Ramparts,Heroic,97 Armor; 25 Sta; 17 Int; 20 Healing; 20 Spell Dmg; 35 Spell Hit; 16 Spell Crit,Omor the Unscarred
Fire,Hands,PreRaid,Gloves of the High Magus,Quest,News of Victory (SMV),,,90 Armor; 13 Sta; 18 Int; 10 Spi; 26 Healing; 26 Spell Dmg; 22 Spell Crit,
Fire,Hands,PreRaid,Tempest's Touch,Quest (Dung),Return to Andormu (CoT),,,"88 Armor; 10 Sta; 20 Int; 6 Spi; 27 Healing; 27 Spell Dmg

Equip: Increases your spell penetration by 10",
Fire,Waist,PreRaid,Girdle of Ruination,Auction House,,,,100 Armor; 18 Sta; 13 Int; 39 Healing; 39 Spell Dmg; 20 Spell Crit,
Fire,Waist,PreRaid,Spellfire Belt,Auction House,,,,"100 Armor; 4 Sta; 18 Int; 18 Spell Crit

Equip: Increases damage done by Fire spells and effects by up to 50;
Equip: Increases damage done by Arcane spells and effects by up to 50",
Fire,Waist,PreRaid,Belt of Depravity,Dungeon Drop,,Arcatraz,Heroic,105 Armor; 31 Sta; 27 Int; 34 Healing; 34 Spell Dmg; 17 Spell Hit,Harbinger Skyriss
Fire,Waist,PreRaid,Eyestalk Waist Cord,Dungeon Drop,,Ahn'Qiraj,Normal,85 Armor; 10 Sta; 9 Int; 41 Healing; 41 Spell Dmg; 14 Spell Crit,C'Thun
Fire,Waist,PreRaid,Sash of Serpentra,Dungeon Drop,,Steamvault,Normal,88 Armor; 31 Sta; 21 Int; 25 Healing; 25 Spell Dmg; 17 Spell Hit,Warlord Kalithresh
Fire,Waist,PreRaid,A'dal's Gift,Quest (Dung),How to Break Into the Arcatraz (TK),,,88 Armor; 25 Int; 34 Healing; 34 Spell Dmg; 21 Spell Crit,
Fire,Legs,PreRaid,Spellstrike Pants,Auction House,,,,156 Armor; 12 Sta; 8 Int; 46 Healing; 46 Spell Dmg; 22 Spell Hit; 26 Spell Crit,
Fire,Legs,PreRaid,Aran's Sorcerous Slacks,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,136 Armor; 29 Sta; 28 Int; 23 Healing; 23 Spell Dmg; 21 Spell Crit,Lieutenant Drake
Fire,Legs,PreRaid,Breeches of the Occultist,Dungeon Drop,,Black Morass,Heroic,163 Armor; 37 Sta; 22 Int; 36 Healing; 36 Spell Dmg; 23 Spell Crit,Aeonus
Fire,Legs,PreRaid,Devil-Stitched Leggings,Dungeon Drop,,Botanica,Normal,136 Armor; 32 Sta; 28 Int; 29 Healing; 29 Spell Dmg,Laj
Fire,Legs,PreRaid,Khadgar's Kilt of Abjuration,Dungeon Drop,,Black Morass,Normal,133 Armor; 20 Sta; 22 Int; 15 Spi; 36 Healing; 36 Spell Dmg,Temporus
Fire,Legs,PreRaid,Kirin Tor Master's Trousers,Dungeon Drop,,Shadow Labyrinth,Heroic,163 Armor; 27 Sta; 29 Int; 25 Spi; 36 Healing; 36 Spell Dmg,Murmur
Fire,Legs,PreRaid,Leggings of Polarity,Dungeon Drop,,Naxxramas,Normal,128 Armor; 20 Sta; 14 Int; 44 Healing; 44 Spell Dmg; 28 Spell Crit,Thaddius
Fire,Feet,PreRaid,Boots of Blasphemy,Dungeon Drop,,Slave Pens,Heroic,128 Armor; 36 Sta; 29 Int; 36 Healing; 36 Spell Dmg,Quagmirran
Fire,Feet,PreRaid,Extravagant Boots of Malice,Dungeon Drop,,Mana Tombs,Heroic,107 Armor; 27 Sta; 24 Int; 30 Healing; 30 Spell Dmg; 14 Spell Hit,Tavarok
Fire,Feet,PreRaid,Sigil-Laced Boots,Dungeon Drop,,Arcatraz,Normal,107 Armor; 24 Sta; 18 Int; 20 Healing; 20 Spell Dmg; 17 Spell Crit,Harbinger Skyriss
Fire,Feet,PreRaid,Frostfire Sandals,Quest,Frostfire Sandals (Naxx),,,102 Armor; 17 Sta; 18 Int; 10 Spi; 28 Healing; 28 Spell Dmg; 14 Spell Crit,
Fire,Feet,PreRaid,Shattrath Jumpers,Quest (Dung),Into the Heart of the Labyrinth (SL),,,107 Armor; 25 Sta; 17 Int; 29 Healing; 29 Spell Dmg,
Fire,Feet,PreRaid,General's Silk Footguards,PvP,,,,142 Armor; 33 Sta; 23 Int; 28 Healing; 28 Spell Dmg; 24 Spell Crit; 24 Resilience,
Fire,Neck,PreRaid,Chain of the Twilight Owl,Auction House,,,,"19 Int; 21 Healing; 21 Spell Dmg; 18 Defense

Use: Increases the spell critical hit chance of nearby party members by 2% for 30 min",
Fire,Neck,PreRaid,Eye of the Night,Auction House,,,,"16 Spell Hit; 26 Spell Crit

Use: Increases spell damage by up to 34 for all nearby party members. Lasts 30 min;
Equip: Increases your spell penetration by 15",
Fire,Neck,PreRaid,Brooch of Heightened Potential,Dungeon Drop,,Shadow Labyrinth,Normal,15 Sta; 14 Int; 22 Healing; 22 Spell Dmg; 9 Spell Hit; 14 Spell Crit,Blackheart the Inciter
Fire,Neck,PreRaid,Hydra-fang Necklace,Dungeon Drop,,Underbog,Normal,17 Sta; 16 Int; 19 Healing; 19 Spell Dmg; 16 Spell Hit,Ghaz'an
Fire,Neck,PreRaid,Manasurge Pendant,Dungeon Token,,,,24 Sta; 22 Int; 28 Healing; 28 Spell Dmg,25 Badges of Justice
Fire,Neck,PreRaid,Natasha's Ember Necklace,Quest,The Hound-Master (BEM),,,15 Int; 29 Healing; 29 Spell Dmg; 10 Spell Crit,
Fire,Neck,PreRaid,Torc of the Sethekk Prophet,Quest (Dung),Brother Against Brother (Seth),,,18 Int; 19 Healing; 19 Spell Dmg; 21 Spell Crit,
Fire,Ring,PreRaid,The Black Pearl,Auction House,,,,33 Sta; 25 Healing; 25 Spell Dmg,
Fire,Ring,PreRaid,Band of the Inevitable,Dungeon Drop,,Naxxramas,Normal,36 Healing; 36 Spell Dmg; 8 Spell Hit,Noth the Plaguebringer
Fire,Ring,PreRaid,Cobalt Band of Tyrigosa,Dungeon Drop,,Mana Tombs,Heroic,19 Sta; 17 Int; 35 Healing; 35 Spell Dmg,Nexus-Prince Shaffar
Fire,Ring,PreRaid,Frostfire Ring,Dungeon Drop,,Naxxramas,Normal,10 Sta; 10 Int; 30 Healing; 30 Spell Dmg; 14 Spell Crit,Kel'Thuzad
Fire,Ring,PreRaid,Ring of the Eternal Flame,Dungeon Drop,,Naxxramas,Normal,"10 Int; 14 Spell Crit

Equip: Increases damage done by Fire spells and effects by up to 34",Trash Drop
Fire,Ring,PreRaid,Seal of the Damned,Dungeon Drop,,Naxxramas,Normal,17 Sta; 21 Healing; 21 Spell Dmg; 8 Spell Hit; 14 Spell Crit,Four Horseman
Fire,Ring,PreRaid,Sparking Arcanite Ring,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,13 Sta; 14 Int; 22 Healing; 22 Spell Dmg; 10 Spell Hit; 14 Spell Crit,Epoch Hunter
Fire,Ring,PreRaid,Ring of Cryptic Dreams,Dungeon Token,,,,16 Sta; 17 Int; 23 Healing; 23 Spell Dmg; 20 Spell Crit,25 Badges of Justice
Fire,Ring,PreRaid,Seal of the Exorcist,Dungeon Token,,,,24 Sta; 28 Healing; 28 Spell Dmg; 12 Spell Hit; 11 Resilience,50 Spirit Shards
Fire,Ring,PreRaid,Evoker's Mark of the Redemption,Quest,Dissension Amongst the Ranks... (SMV),,,15 Int; 29 Healing; 29 Spell Dmg; 10 Spell Crit,
Fire,Ring,PreRaid,Manastorm Band,Quest,Shutting Down Manaforge Ara (NS),,,15 Int; 29 Healing; 29 Spell Dmg; 10 Spell Crit,
Fire,Ring,PreRaid,Ring of the Fallen God,Quest,The Savior of Kalimdor (AQ),,,5 Sta; 6 Int; 37 Healing; 37 Spell Dmg; 8 Spell Hit,
Fire,Ring,PreRaid,Ashyen's Gift,Reputation,,,,30 Sta; 23 Healing; 23 Spell Dmg; 21 Spell Hit,Cenarion Expedition - Exalted
Fire,Ring,PreRaid,Seer's Signet,Reputation,,,,24 Sta; 34 Healing; 34 Spell Dmg; 12 Spell Crit,The Scryers - Exalted
Fire,Trinket,PreRaid,Mind Quickening Gem,Dungeon Drop,,Blackwing Lair,Normal,"Use: Quickens the mind, increasing the Mage's spell haste rating by 330 for 20 sec",Vaelastrasz the Corrupt
Fire,Trinket,PreRaid,Neltharion's Tear,Dungeon Drop,,Blackwing Lair,Normal,44 Healing; 44 Spell Dmg; 16 Spell Hit,Nefarian
Fire,Trinket,PreRaid,Quagmirran's Eye,Dungeon Drop,,Slave Pens,Heroic,"37 Healing; 37 Spell Dmg

Equip: Your harmful spells have a chance to increase your spell haste rating by 320 for 6 secs. (Proc chance: 10%, 45s cooldown)",Quagmirran
Fire,Trinket,PreRaid,Shiffar's Nexus-Horn,Dungeon Drop,,Arcatraz,Normal,"30 Spell Crit

Equip: Chance on spell critical hit to increase your spell damage and healing by 225 for 10 secs. (Proc chance: 20%, 45s cooldown)",Harbinger Skyriss
Fire,Trinket,PreRaid,The Restrained Essence of Sapphiron,Dungeon Drop,,Naxxramas,Normal,"40 Healing; 40 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 130 for 20 sec",Sapphiron
Fire,Trinket,PreRaid,Icon of the Silver Crescent,Dungeon Token,,,,"43 Healing; 43 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 155 for 20 sec",41 Badges of Justice
Fire,Trinket,PreRaid,Mark of the Champion,Quest,The Fall of Kel'Thuzad (Naxx),,,Equip: Increases damage done to Undead and Demons by magical spells and effects by up to 85. It also allows the acquisition of Scourgestones on behalf of the Argent Dawn,
Fire,Trinket,PreRaid,Vengeance of the Illidari,Quest,Overlord (HFP),,,"26 Spell Crit

Use: Increases spell damage done by up to 120 and healing done by up to 220 for 15 sec",
Fire,Trinket,PreRaid,Scryer's Bloodgem,Reputation,,,,"32 Spell Hit

Use: Increases spell damage by up to 150 and healing by up to 280 for 15 sec",The Scryers - Revered
Fire,Trinket,PreRaid,Xi'ri's Gift,Reputation,,,,"32 Spell Crit

Use: Increases spell damage by up to 150 and healing by up to 280 for 15 sec",The Sha'tar - Revered
Fire,Main Hand,PreRaid,Blade of Wizardry,Auction House,,,,"159 Healing; 159 Spell Dmg

Equip: Your harmful spells have a chance to increase your spell haste rating by 280 for 6 secs. (Proc chance: 15%, 50s cooldown)",World Drop
Fire,Main Hand,PreRaid,Eternium Runed Blade,Auction House,,,,19 Int; 168 Healing; 168 Spell Dmg; 21 Spell Crit,
Fire,Main Hand,PreRaid,Greatsword of Horrid Dreams,Dungeon Drop,,Shadow Labyrinth,Normal,15 Sta; 14 Int; 130 Healing; 130 Spell Dmg; 14 Spell Hit,Murmur
Fire,Main Hand,PreRaid,Runesong Dagger,Dungeon Drop,,Shattered Halls,Normal,12 Sta; 11 Int; 121 Healing; 121 Spell Dmg; 20 Spell Crit,Warbringer O'mrogg
Fire,Main Hand,PreRaid,Starlight Dagger,Dungeon Drop,,Slave Pens,Heroic,15 Sta; 15 Int; 121 Healing; 121 Spell Dmg; 16 Spell Hit,Mennu the Betrayer
Fire,Main Hand,PreRaid,Illidari-Bane Mageblade,Quest,Quenching the Blade (SMV),,,"12 Sta; 11 Int; 20 Spell Crit

Equip: Increases damage done to Demons by magical spells and effects by up to 185",
Fire,Main Hand,PreRaid,Blade of the Archmage,Reputation,,,,13 Sta; 11 Int; 159 Healing; 159 Spell Dmg; 21 Spell Crit,Honor Hold - Exalted
Fire,Main Hand,PreRaid,Continuum Blade,Reputation,,,,30 Sta; 11 Int; 121 Healing; 121 Spell Dmg; 8 Spell Hit,Keepers of Time - Revered
Fire,Main Hand,PreRaid,Stormcaller,Reputation,,,,12 Sta; 12 Int; 159 Healing; 159 Spell Dmg; 21 Spell Crit,Thrallmar - Exalted
Fire,Off Hand,PreRaid,Hortus' Seal of Brilliance,Dungeon Drop,,Shattered Halls,Normal,18 Sta; 20 Int; 23 Healing; 23 Spell Dmg,Warchief Kargath Bladefist
Fire,Off Hand,PreRaid,Lamp of Peaceful Radiance,Dungeon Drop,,Arcatraz,Normal,13 Sta; 14 Int; 21 Healing; 21 Spell Dmg; 12 Spell Hit; 13 Spell Crit,Harbinger Skyriss
Fire,Off Hand,PreRaid,Manual of the Nethermancer,Dungeon Drop,,Mechanar,Normal,12 Sta; 15 Int; 21 Healing; 21 Spell Dmg; 19 Spell Crit,Nethermancer Sepethrea
Fire,Off Hand,PreRaid,Sapphiron's Left Eye,Dungeon Drop,,Naxxramas,Normal,12 Sta; 8 Int; 26 Healing; 26 Spell Dmg; 8 Spell Hit; 14 Spell Crit,Sapphiron
Fire,Off Hand,PreRaid,Star-Heart Lamp,Dungeon Drop,,Black Morass,Normal,17 Sta; 18 Int; 22 Healing; 22 Spell Dmg; 12 Spell Hit,Temporus
Fire,Off Hand,PreRaid,Flametongue Seal,Dungeon Token,,,,"17 Spell Crit

Equip: Increases damage done by Fire spells and effects by up to 49",25 Badges of Justice
Fire,Two Hand,PreRaid,The Bringer of Death,Auction House,,,,32 Sta; 31 Int; 121 Healing; 121 Spell Dmg; 42 Spell Crit,World Drop
Fire,Two Hand,PreRaid,Grand Scepter of the Nexus-Kings,Dungeon Drop,,Mana Tombs,Heroic,45 Sta; 43 Int; 121 Healing; 121 Spell Dmg; 19 Spell Hit,Nexus-Prince Shaffar
Fire,Two Hand,PreRaid,Terokk's Shadowstaff,Dungeon Drop,,Sethekk Halls,Heroic,40 Sta; 42 Int; 168 Healing; 168 Spell Dmg; 37 Spell Crit,Talon King Ikiss
Fire,Two Hand,PreRaid,Warpstaff of Arcanum,Dungeon Drop,,Botanica,Normal,37 Sta; 38 Int; 121 Healing; 121 Spell Dmg; 16 Spell Hit; 26 Spell Crit,Warp Splinter
Fire,Two Hand,PreRaid,"Atiesh, Greatstaff of the Guardian",Quest,"Atiesh, Greatstaff of the Guardian ()",,,"31 Sta; 32 Int; 24 Spi; 150 Healing; 150 Spell Dmg; 16 Spell Hit

Use: Creates a portal, teleporting group members that use it to Karazhan;
Equip: Increases the spell critical strike rating of all party members within 30 yards by 28",
Fire,Two Hand,PreRaid,Battle Mage's Baton,Quest,The Ring of Blood: The Final Challenge (Nag),,,45 Sta; 31 Int; 85 Healing; 85 Spell Dmg; 30 Spell Crit,
Fire,Two Hand,PreRaid,Auchenai Staff,Reputation,,,,46 Int; 121 Healing; 121 Spell Dmg; 19 Spell Hit; 26 Spell Crit,The Aldor - Revered
Fire,Ranged/Relic,PreRaid,Doomfinger,Dungeon Drop,,Naxxramas,Normal,16 Healing; 16 Spell Dmg; 14 Spell Crit,Kel'Thuzad
Fire,Ranged/Relic,PreRaid,Nether Core's Control Rod,Dungeon Drop,,Arcatraz,Normal,9 Sta; 10 Int; 13 Healing; 13 Spell Dmg; 8 Spell Hit,Dalliah the Doomsayer
Fire,Ranged/Relic,PreRaid,The Black Stalk,Dungeon Drop,,Underbog,Normal,10 Sta; 20 Healing; 20 Spell Dmg; 11 Spell Crit,The Black Stalker
Fire,Ranged/Relic,PreRaid,Voidfire Wand,Dungeon Drop,,Mana Tombs,Normal,9 Sta; 9 Int; 11 Healing; 11 Spell Dmg; 7 Spell Hit,Pandemonius
Fire,Ranged/Relic,PreRaid,Wand of Fates,Dungeon Drop,,Naxxramas,Normal,7 Sta; 7 Int; 12 Healing; 12 Spell Dmg; 8 Spell Hit,Patchwerk
Fire,Ranged/Relic,PreRaid,Wand of the Netherwing,Dungeon Drop,,Shadow Labyrinth,Normal,19 Sta; 16 Healing; 16 Spell Dmg,Blackheart the Inciter
Fire,Ranged/Relic,PreRaid,Nethekurse's Rod of Torment,Quest (Dung),Turning the Tide (SH),,,10 Int; 11 Healing; 11 Spell Dmg; 10 Spell Crit,
Fire,Ranged/Relic,PreRaid,Rod of Dire Shadows,Quest (Dung),The Will of the Warchief (SH),,,10 Int; 11 Healing; 11 Spell Dmg; 10 Spell Crit,
Frost,Head,PreRaid,Spellstrike Hood,Auction House,,,,145 Armor; 16 Sta; 12 Int; 46 Healing; 46 Spell Dmg; 16 Spell Hit; 24 Spell Crit,
Frost,Head,PreRaid,Hood of Oblivion,Dungeon Drop,,Arcatraz,Normal,127 Armor; 27 Sta; 32 Int; 40 Healing; 40 Spell Dmg,Harbinger Skyriss
Frost,Head,PreRaid,Incanter's Cowl,Dungeon Drop,,Mechanar,Normal,127 Armor; 15 Sta; 27 Int; 17 Spi; 29 Healing; 29 Spell Dmg; 19 Spell Crit,Pathaleon the Calculator
Frost,Head,PreRaid,Mana-Etched Crown,Dungeon Drop,,Black Morass,Normal,"127 Armor; 27 Sta; 20 Int; 34 Healing; 34 Spell Dmg; 35 Spell Hit

Equip: Increases your spell penetration by 15",Aeonus
Frost,Head,PreRaid,"Mish'undare, Circlet of the Mind Flayer",Dungeon Drop,,Blackwing Lair,Normal,117 Armor; 15 Sta; 24 Int; 9 Spi; 35 Healing; 35 Spell Dmg; 28 Spell Crit,Nefarian
Frost,Head,PreRaid,Mana-Binders Cowl,Dungeon Token,,,,151 Armor; 38 Sta; 29 Int; 34 Healing; 34 Spell Dmg; 15 Spell Crit,50 Badges of Justice
Frost,Head,PreRaid,Evoker's Helmet of Second Sight,Quest,"Teron Gorefiend, I am... (SMV)",,,"120 Armor; 12 Sta; 15 Int; 8 Spi; 35 Healing; 35 Spell Dmg; 24 Spell Crit

Equip: Allows the bearer to see into the ghost world while in Shadowmoon Valley",
Frost,Head,PreRaid,Frostfire Circlet,Quest,Frostfire Circlet (Naxx),,,123 Armor; 22 Sta; 23 Int; 35 Healing; 35 Spell Dmg; 8 Spell Hit; 28 Spell Crit,
Frost,Head,PreRaid,Mag'hari Ritualist's Horns,Quest,Hero of the Mag'har (Nag),,,114 Armor; 18 Sta; 16 Int; 50 Healing; 50 Spell Dmg; 12 Spell Hit; 15 Spell Crit,
Frost,Shoulder,PreRaid,Frozen Shadoweave Shoulders,Auction House,,,,"133 Armor; 21 Sta; 15 Int

Equip: Increases damage done by Shadow spells and effects by up to 50;
Equip: Increases damage done by Frost spells and effects by up to 50",
Frost,Shoulder,PreRaid,Mana-Etched Spaulders,Dungeon Drop,,Slave Pens,Heroic,117 Armor; 25 Sta; 17 Int; 20 Healing; 20 Spell Dmg; 35 Spell Hit; 16 Spell Crit,Quagmirran
Frost,Shoulder,PreRaid,Mantle of Three Terrors,Dungeon Drop,,Black Morass,Normal,114 Armor; 29 Sta; 25 Int; 29 Healing; 29 Spell Dmg; 12 Spell Hit,Chrono Lord Deja
Frost,Shoulder,PreRaid,Rime Covered Mantle,Dungeon Drop,,Naxxramas,Normal,108 Armor; 12 Sta; 12 Int; 39 Healing; 39 Spell Dmg; 14 Spell Crit,Gluth
Frost,Shoulder,PreRaid,Spaulders of Oblivion,Dungeon Drop,,Shadow Labyrinth,Normal,117 Armor; 25 Sta; 17 Int; 29 Healing; 29 Spell Dmg,Murmur
Frost,Shoulder,PreRaid,Destroyers' Mantle,Quest,Natural Remedies (HFP),,,94 Armor; 12 Sta; 12 Int; 8 Spi; 35 Healing; 35 Spell Dmg; 9 Spell Crit,
Frost,Shoulder,PreRaid,Frostfire Shoulderpads,Quest,Frostfire Shoulderpads (Naxx),,,111 Armor; 17 Sta; 18 Int; 9 Spi; 36 Healing; 36 Spell Dmg,
Frost,Shoulder,PreRaid,Nether Guards,Quest,Dr. Boom! (NS),,,100 Armor; 24 Sta; 11 Int; 33 Healing; 33 Spell Dmg,
Frost,Shoulder,PreRaid,Spaulders of the Torn-heart,Quest,The Cipher of Damnation - The Third Fragment Recovered (SMV),,,111 Armor; 10 Sta; 7 Int; 8 Spi; 40 Healing; 40 Spell Dmg; 18 Spell Crit,
Frost,Shoulder,PreRaid,Evoker's Silk Amice,Reputation,,,,117 Armor; 21 Sta; 16 Int; 25 Healing; 25 Spell Dmg; 8 Spell Crit; 15 Resilience,Thrallmar - Honored
Frost,Shoulder,PreRaid,High Warlord's Silk Amice,PvP,,,,117 Armor; 21 Sta; 16 Int; 25 Healing; 25 Spell Dmg; 8 Spell Crit; 15 Resilience,
Frost,Back,PreRaid,Cloak of Entropy,Auction House,,,,61 Armor; 11 Int; 25 Healing; 25 Spell Dmg; 10 Spell Hit,World Drop
Frost,Back,PreRaid,Cloak of the Black Void,Auction House,,,,76 Armor; 11 Int; 35 Healing; 35 Spell Dmg,
Frost,Back,PreRaid,Cloak of the Devoured,Dungeon Drop,,Ahn'Qiraj,Normal,76 Armor; 11 Sta; 10 Int; 30 Healing; 30 Spell Dmg; 8 Spell Hit,C'Thun
Frost,Back,PreRaid,Cloak of the Necropolis,Dungeon Drop,,Naxxramas,Normal,77 Armor; 12 Sta; 11 Int; 26 Healing; 26 Spell Dmg; 8 Spell Hit; 14 Spell Crit,Sapphiron
Frost,Back,PreRaid,Sethekk Oracle Cloak,Dungeon Drop,,Sethekk Halls,Normal,78 Armor; 18 Sta; 18 Int; 22 Healing; 22 Spell Dmg; 12 Spell Hit,Talon King Ikiss
Frost,Back,PreRaid,Shawl of Shifting Probabilities,Dungeon Token,,,,93 Armor; 18 Sta; 16 Int; 21 Healing; 21 Spell Dmg; 22 Spell Crit,25 Badges of Justice
Frost,Back,PreRaid,Cloak of Woven Energy,Quest,Hitting the Motherlode (NS),,,72 Armor; 6 Sta; 13 Int; 3 Spi; 29 Healing; 29 Spell Dmg; 6 Spell Crit,
Frost,Back,PreRaid,Ogre Slayer's Cover,Quest,Cho'war the Pillager (Nag),,,68 Armor; 18 Int; 11 Spi; 20 Healing; 20 Spell Dmg; 16 Spell Crit,
