Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Enhancement,Trinket,PreRaid,Uniting Charm,Quest,Corki's Gone Missing Again! (Nag),,,"48 AP

Use: Increases attack power by 185 for 15 sec;
Equip: Increases attack power by 48",
Enhancement,Main Hand,PreRaid,Dragonmaw,Auction House,,,,"91.11 DPS; 9 Sta; 212 Haste

Proc: Increases your haste rating by 212 for 10 sec",
Enhancement,Main Hand,PreRaid,Fist of Reckoning,Auction House,,,,"54.07 DPS; 12 AP; 10 Hit; 16 Crit

Equip: Increases attack power by 12",World Drop
Enhancement,Main Hand,PreRaid,Claw of the Watcher,Dungeon Drop,,Auchenai Crypts,Heroic,"71.6 DPS; 24 AP; 12 Crit

Equip: Increases attack power by 24",Shirrak the Dead Watcher
Enhancement,Main Hand,PreRaid,Reflex Blades,Dungeon Drop,,Arcatraz,Normal,"71.67 DPS; 13 Sta; 32 AP; 16 Hit

Equip: Increases attack power by 32",Dalliah the Doomsayer
Enhancement,Main Hand,PreRaid,The Bladefist,Dungeon Drop,,Shattered Halls,Heroic,"83.65 DPS; 180 Haste

Proc: Increases your haste rating by 180 for 10 sec",Warchief Kargath Bladefist
Enhancement,Main Hand,PreRaid,The Harvester of Souls,Dungeon Drop,,Auchenai Crypts,Heroic,71.73 DPS; 16 Str; 13 Sta; 15 Crit,Exarch Maladaar
Enhancement,Main Hand,PreRaid,Resonating Axe,Quest,Measuring Warp Energies (NS),,,"57.86 DPS; 12 Sta; 22 AP; 11 Crit

Equip: Increases attack power by 22",
Enhancement,Main Hand,PreRaid,Sporeling Claw,Quest,Fhwoor Smash! (ZM),,,"56.6 DPS; 18 Sta; 24 AP; 12 Hit

Equip: Increases attack power by 24",
Enhancement,Main Hand,PreRaid,Gladiator's Cleaver,PvP,,,,"91.15 DPS; 21 Sta; 28 AP; 9 Hit; 15 Crit

Equip: Increases attack power by 28",
Enhancement,Main Hand,PreRaid,Gladiator's Right Ripper,PvP,,,,"91.35 DPS; 21 Sta; 28 AP; 9 Hit; 15 Crit

Equip: Increases attack power by 28",
Enhancement,Main Hand,PreRaid,High Warlord's Cleaver,PvP,,,,"59.48 DPS; 7 Sta; 28 AP; 14 Crit

Equip: Increases your critical strike rating by 14;
Equip: Increases attack power by 28",
Enhancement,Main Hand,PreRaid,Nexus-Claw,Vendor,,,,"57.86 DPS; 28 AP; 14 Crit

Equip: Increases attack power by 28",Netherstorm
Enhancement,Ranged/Relic,PreRaid,Totem of the Astral Winds,Dungeon Drop,,Mana Tombs,Heroic,Equip: Increases the attack power bonus on Windfury Weapon attacks by 80,Pandemonius
Restoration,Head,PreRaid,Hood of Primal Life,Auction House,,,,"271 Armor; 34 Sta; 37 Int; 31 Spi; 68 Healing; 23 Spell Dmg

Equip: Increases healing done by up to 68 and damage done by up to 23 for all magical spells and effects",
Restoration,Head,PreRaid,Whitemend Hood,Auction House,,,,"145 Armor; 15 Sta; 15 Int; 79 Healing; 27 Spell Dmg; 11 MP5

Equip: Increases healing done by up to 79 and damage done by up to 27 for all magical spells and effects;
Equip: Restores 11 mana per 5 sec",
Restoration,Head,PreRaid,Hallowed Crown,Dungeon Drop,,Arcatraz,Normal,"127 Armor; 12 Sta; 24 Int; 26 Spi; 57 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 57 and damage done by up to 19 for all magical spells and effects",Harbinger Skyriss
Restoration,Head,PreRaid,Headdress of the Tides,Dungeon Drop,,Underbog,Normal,"530 Armor; 30 Sta; 35 Int; 73 Healing; 25 Spell Dmg; 9 MP5

Equip: Increases healing done by up to 73 and damage done by up to 25 for all magical spells and effects;
Equip: Restores 9 mana per 5 sec",Ghaz'an
Restoration,Head,PreRaid,Moonglade Cowl,Dungeon Drop,,Botanica,Normal,"237 Armor; 24 Str; 8 Agi; 18 Sta; 25 Int; 13 Spi; 53 Healing; 18 Spell Dmg

Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",Warp Splinter
Restoration,Head,PreRaid,Raven-Heart Headdress,Dungeon Drop,,Auchenai Crypts,Normal,"208 Armor; 22 Str; 24 Sta; 23 Int; 16 Spi; 35 Healing; 12 Spell Dmg

Equip: Increases healing done by up to 35 and damage done by up to 12 for all magical spells and effects",Shirrak the Dead Watcher
Restoration,Head,PreRaid,Cowl of Naaru Blessings,Dungeon Token,,,,"151 Armor; 28 Sta; 29 Int; 23 Spi; 66 Healing; 22 Spell Dmg

Equip: Increases healing done by up to 66 and damage done by up to 22 for all magical spells and effects",50 Badges of Justice
Restoration,Head,PreRaid,Earthshatter Headpiece,Quest,Earthshatter Headpiece (Naxx),,,"513 Armor; 26 Sta; 30 Int; 68 Healing; 23 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 68 and damage done by up to 23 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",
Restoration,Head,PreRaid,Metallic Headband of Simm'onz,Quest,Forge Camp: Annihilated (Nag),,,"476 Armor; 45 Sta; 68 Healing; 23 Spell Dmg; 12 MP5

Equip: Increases healing done by up to 68 and damage done by up to 23 for all magical spells and effects;
Equip: Restores 12 mana per 5 sec",
Restoration,Head,PreRaid,Watcher's Cowl,Reputation,,,,"127 Armor; 21 Sta; 36 Int; 14 Spi; 79 Healing; 27 Spell Dmg

Equip: Increases healing done by up to 79 and damage done by up to 27 for all magical spells and effects",Cenarion Expedition - Revered
Restoration,Head,PreRaid,Gladiator's Ringmail Helm,PvP,,,,"703 Armor; 54 Sta; 20 Int; 62 Healing; 21 Spell Dmg; 17 Spell Crit

Equip: Increases healing done by up to 62 and damage done by up to 21 for all magical spells and effects",
Restoration,Shoulder,PreRaid,Primal Mooncloth Shoulders,Auction House,,,,"133 Armor; 16 Int; 15 Spi; 92 Healing; 31 Spell Dmg; 7 MP5

Equip: Increases healing done by up to 92 and damage done by up to 31 for all magical spells and effects;
Equip: Restores 7 mana per 5 sec",
Restoration,Shoulder,PreRaid,Hallowed Pauldrons,Dungeon Drop,,Shadow Labyrinth,Normal,"117 Armor; 10 Sta; 17 Int; 20 Spi; 42 Healing; 14 Spell Dmg

Equip: Increases healing done by up to 42 and damage done by up to 14 for all magical spells and effects",Grandmaster Vorpil
Restoration,Shoulder,PreRaid,Mantle of the Sea Wolf,Dungeon Drop,,Mana Tombs,Heroic,"489 Armor; 22 Sta; 25 Int; 51 Healing; 17 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 51 and damage done by up to 17 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",Tavarok
Restoration,Shoulder,PreRaid,Moonglade Shoulders,Dungeon Drop,,Steamvault,Normal,"219 Armor; 13 Str; 12 Agi; 18 Sta; 19 Int; 18 Spi; 29 Healing; 10 Spell Dmg

Equip: Increases healing done by up to 29 and damage done by up to 10 for all magical spells and effects",Warlord Kalithresh
Restoration,Shoulder,PreRaid,Pauldrons of Sufferance,Dungeon Drop,,Old Hillsbrad Foothills,Normal,"105 Armor; 18 Sta; 13 Int; 19 Spi; 35 Healing; 12 Spell Dmg

Equip: Increases healing done by up to 35 and damage done by up to 12 for all magical spells and effects",Epoch Hunter
Restoration,Shoulder,PreRaid,Pauldrons of Wild Magic,Dungeon Drop,,Slave Pens,Heroic,"583 Armor; 21 Sta; 28 Int; 33 Healing; 33 Spell Dmg; 23 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 33",Quagmirran
Restoration,Shoulder,PreRaid,Ravenwing Pauldrons,Dungeon Drop,,Old Hillsbrad Foothills,Normal,"197 Armor; 19 Str; 19 Sta; 13 Int; 14 Spi; 26 Healing; 9 Spell Dmg

Equip: Increases healing done by up to 26 and damage done by up to 9 for all magical spells and effects",Lieutenant Drake
Restoration,Shoulder,PreRaid,Vestia's Pauldrons of Inner Grace,Dungeon Drop,,Mechanar,Normal,"117 Armor; 24 Sta; 25 Int; 48 Healing; 16 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 48 and damage done by up to 16 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",The Gatewatchers
Restoration,Shoulder,PreRaid,Earthshatter Spaulders,Quest,Earthshatter Spaulders (Naxx),,,"464 Armor; 24 Sta; 19 Int; 42 Healing; 14 Spell Dmg; 6 MP5

Equip: Increases healing done by up to 42 and damage done by up to 14 for all magical spells and effects;
Equip: Restores 6 mana per 5 sec",
Restoration,Shoulder,PreRaid,Gladiator's Ringmail Spaulders,PvP,,,,"649 Armor; 33 Sta; 19 Int; 42 Healing; 14 Spell Dmg; 6 MP5; 18 Spell Crit

Equip: Restores 6 mana per 5 sec;
Equip: Increases healing done by up to 42 and damage done by up to 14 for all magical spells and effects",
Restoration,Back,PreRaid,Lifegiving Cloak,Auction House,,,,"85 Armor; 13 Int; 64 Healing; 22 Spell Dmg; 5 MP5

Equip: Increases healing done by up to 64 and damage done by up to 22 for all magical spells and effects;
Equip: Restores 5 mana per 5 sec",World Drop
Restoration,Back,PreRaid,White Remedy Cape,Auction House,,,,"76 Armor; 59 Healing; 20 Spell Dmg; 7 MP5

Equip: Increases healing done by up to 59 and damage done by up to 20 for all magical spells and effects;
Equip: Restores 7 mana per 5 sec",
Restoration,Back,PreRaid,Avian Cloak of Feathers,Dungeon Drop,,Sethekk Halls,Normal,"78 Armor; 18 Int; 12 Spi; 42 Healing; 14 Spell Dmg; 5 MP5

Equip: Restores 5 mana per 5 sec;
Equip: Increases healing done by up to 42 and damage done by up to 14 for all magical spells and effects",Talon King Ikiss
Restoration,Back,PreRaid,Cloak of Suturing,Dungeon Drop,,Naxxramas,Normal,"72 Armor; 12 Int; 12 Spi; 48 Healing; 16 Spell Dmg; 5 MP5

Equip: Increases healing done by up to 48 and damage done by up to 16 for all magical spells and effects;
Equip: Restores 5 mana per 5 sec",Patchwerk
Restoration,Back,PreRaid,Cloak of the Everliving,Dungeon Drop,,Hellfire Ramparts,Heroic,"78 Armor; 53 Healing; 18 Spell Dmg; 9 MP5

Equip: Restores 9 mana per 5 sec;
Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",Watchkeeper Gargolmar
Restoration,Back,PreRaid,Light-Touched Stole of Altruism,Dungeon Drop,,Auchenai Crypts,Heroic,"93 Armor; 22 Sta; 21 Int; 55 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects",Exarch Maladaar
Restoration,Back,PreRaid,Bishop's Cloak,Dungeon Token,,,,"93 Armor; 16 Sta; 17 Int; 46 Healing; 16 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 46 and damage done by up to 16 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",25 Badges of Justice
Restoration,Chest,PreRaid,Earthpeace Breastplate,Auction House,,,,"652 Armor; 92 Healing; 31 Spell Dmg; 16 MP5

Equip: Restores 16 mana per 5 sec;
Equip: Increases healing done by up to 92 and damage done by up to 31 for all magical spells and effects",
Restoration,Chest,PreRaid,Living Crystal Breastplate,Auction House,,,,"255 Armor; 25 Sta; 23 Int; 17 Spi; 55 Healing; 19 Spell Dmg

Equip: Increases damage and healing done by magical spells and effects by up to 29;
Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects",
Restoration,Chest,PreRaid,Primal Mooncloth Robe,Auction House,,,,"202 Armor; 20 Int; 20 Spi; 121 Healing; 41 Spell Dmg; 10 MP5

Equip: Increases healing done by up to 121 and damage done by up to 41 for all magical spells and effects;
Equip: Restores 10 mana per 5 sec",
Restoration,Chest,PreRaid,Windhawk Hauberk,Auction House,,,,"379 Armor; 28 Sta; 29 Int; 29 Spi; 42 Healing; 14 Spell Dmg; 8 MP5; 19 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 32;
Equip: Increases healing done by up to 42 and damage done by up to 14 for all magical spells and effects",
Restoration,Chest,PreRaid,Hallowed Garments,Dungeon Drop,,Shadow Labyrinth,Normal,"156 Armor; 12 Sta; 26 Int; 26 Spi; 57 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 57 and damage done by up to 19 for all magical spells and effects",Murmur
Restoration,Chest,PreRaid,Harness of the Deep Currents,Dungeon Drop,,Shadow Labyrinth,Normal,"652 Armor; 28 Sta; 30 Int; 68 Healing; 23 Spell Dmg; 10 MP5

Equip: Increases healing done by up to 68 and damage done by up to 23 for all magical spells and effects;
Equip: Restores 10 mana per 5 sec",Murmur
Restoration,Chest,PreRaid,Moonglade Robe,Dungeon Drop,,Mechanar,Normal,"292 Armor; 25 Str; 17 Agi; 16 Sta; 17 Int; 14 Spi; 55 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects",Pathaleon the Calculator
Restoration,Chest,PreRaid,Raiments of Divine Authority,Dungeon Drop,,Blood Furnace,Normal,"122 Armor; 16 Sta; 21 Int; 18 Spi; 46 Healing; 16 Spell Dmg

Equip: Increases healing done by up to 46 and damage done by up to 16 for all magical spells and effects",Keli'dan the Breaker
Restoration,Chest,PreRaid,Raiments of Nature's Breath,Dungeon Drop,,Hellfire Ramparts,Heroic,"292 Armor; 25 Sta; 32 Int; 18 Spi; 75 Healing; 25 Spell Dmg; 7 MP5

Equip: Restores 7 mana per 5 sec;
Equip: Increases healing done by up to 75 and damage done by up to 25 for all magical spells and effects",Vazruden
Restoration,Chest,PreRaid,Robe of Effervescent Light,Dungeon Drop,,Blood Furnace,Heroic,"156 Armor; 25 Sta; 33 Int; 18 Spi; 73 Healing; 25 Spell Dmg; 7 MP5

Equip: Increases healing done by up to 73 and damage done by up to 25 for all magical spells and effects;
Equip: Restores 7 mana per 5 sec",Keli'dan the Breaker
Restoration,Chest,PreRaid,Earthshatter Tunic,Quest,Earthshatter Tunic (Naxx),,,"658 Armor; 26 Sta; 32 Int; 59 Healing; 20 Spell Dmg; 12 MP5

Equip: Increases healing done by up to 59 and damage done by up to 20 for all magical spells and effects;
Equip: Restores 12 mana per 5 sec",
Restoration,Chest,PreRaid,Void Slayer's Tunic,Quest,Dimensius the All-Devouring (NS),,,"619 Armor; 31 Sta; 21 Int; 88 Healing; 30 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 88 and damage done by up to 30 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",
Restoration,Chest,PreRaid,Gladiator's Ringmail Armor,PvP,,,,"866 Armor; 42 Sta; 23 Int; 59 Healing; 20 Spell Dmg; 7 MP5; 23 Spell Crit

Equip: Restores 7 mana per 5 sec;
Equip: Increases healing done by up to 59 and damage done by up to 20 for all magical spells and effects",
Restoration,Wrist,PreRaid,Bracers of Havok,Auction House,,,,"67 Armor; 12 Int; 30 Healing; 30 Spell Dmg

Equip: Increases damage and healing done by magical spells and effects by up to 30",
Restoration,Wrist,PreRaid,Windhawk Bracers,Auction House,,,,"159 Armor; 22 Sta; 17 Int; 7 Spi; 31 Healing; 11 Spell Dmg; 8 MP5; 16 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 16;
Equip: Increases healing done by up to 31 and damage done by up to 11 for all magical spells and effects",
Restoration,Wrist,PreRaid,Bands of the Benevolent,Dungeon Drop,,Sethekk Halls,Heroic,"81 Armor; 18 Sta; 20 Int; 18 Spi; 46 Healing; 16 Spell Dmg

Equip: Increases healing done by up to 46 and damage done by up to 16 for all magical spells and effects",Talon King Ikiss
Restoration,Wrist,PreRaid,Bracelets of Royal Redemption,Dungeon Drop,,Ahn'Qiraj,Normal,"61 Armor; 8 Sta; 10 Int; 9 Spi; 53 Healing; 18 Spell Dmg

Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",Emperor Vek'nilash
Restoration,Wrist,PreRaid,Lucid Dream Bracers,Dungeon Drop,,Mana Tombs,Heroic,"128 Armor; 13 Sta; 15 Int; 17 Spi; 37 Healing; 13 Spell Dmg

Equip: Increases healing done by up to 37 and damage done by up to 13 for all magical spells and effects",Nexus-Prince Shaffar
Restoration,Wrist,PreRaid,Primal Surge Bracers,Dungeon Drop,,Black Morass,Normal,"285 Armor; 15 Sta; 18 Int; 37 Healing; 13 Spell Dmg; 6 MP5

Equip: Increases healing done by up to 37 and damage done by up to 13 for all magical spells and effects;
Equip: Restores 6 mana per 5 sec",Aeonus
Restoration,Wrist,PreRaid,Earthshatter Wristguards,Quest,Earthshatter Wristguards (Naxx),,,"276 Armor; 17 Sta; 18 Int; 33 Healing; 11 Spell Dmg; 4 MP5

Equip: Increases healing done by up to 33 and damage done by up to 11 for all magical spells and effects;
Equip: Restores 4 mana per 5 sec",
Restoration,Wrist,PreRaid,Shattrath Wraps,Quest (Dung),The Soul Devices (SL),,,"68 Armor; 15 Sta; 15 Int; 21 Healing; 21 Spell Dmg

Equip: Increases damage and healing done by magical spells and effects by up to 21",
Restoration,Wrist,PreRaid,Bindings of the Timewalker,Reputation,,,,"78 Armor; 24 Sta; 12 Int; 64 Healing; 22 Spell Dmg

Equip: Increases healing done by up to 64 and damage done by up to 22 for all magical spells and effects",Keepers of Time - Exalted
Restoration,Hands,PreRaid,Gloves of the Living Touch,Auction House,,,,"208 Armor; 16 Sta; 18 Int; 22 Spi; 77 Healing; 26 Spell Dmg

Equip: Increases healing done by up to 77 and damage done by up to 26 for all magical spells and effects",
Restoration,Hands,PreRaid,Bloody Surgeon's Mitts,Dungeon Drop,,Blood Furnace,Normal,"76 Armor; 10 Sta; 20 Int; 12 Spi; 31 Healing; 11 Spell Dmg

Equip: Increases healing done by up to 31 and damage done by up to 11 for all magical spells and effects",Broggok
Restoration,Hands,PreRaid,Fathomheart Gauntlets,Dungeon Drop,,Steamvault,Normal,"407 Armor; 24 Sta; 25 Int; 55 Healing; 19 Spell Dmg; 7 MP5

Equip: Restores 7 mana per 5 sec;
Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects",Warlord Kalithresh
Restoration,Hands,PreRaid,Hallowed Handwraps,Dungeon Drop,,Shattered Halls,Normal,"97 Armor; 19 Sta; 20 Int; 26 Spi; 51 Healing; 17 Spell Dmg

Equip: Increases healing done by up to 51 and damage done by up to 17 for all magical spells and effects",Warchief Kargath Bladefist
Restoration,Hands,PreRaid,Natural Mender's Wraps,Dungeon Drop,,Auchenai Crypts,Normal,"183 Armor; 22 Sta; 25 Int; 18 Spi; 55 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects",Avatar of the Martyred
Restoration,Hands,PreRaid,Prismatic Mittens of Mending,Dungeon Drop,,Botanica,Normal,"97 Armor; 23 Sta; 26 Int; 55 Healing; 19 Spell Dmg; 7 MP5

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects;
Equip: Restores 7 mana per 5 sec",Commander Sarannis
Restoration,Hands,PreRaid,Wasphide Gauntlets,Dungeon Drop,,Ahn'Qiraj,Normal,"164 Armor; 14 Sta; 15 Int; 16 Spi; 53 Healing; 18 Spell Dmg

Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",Princess Huhuran
Restoration,Hands,PreRaid,Cryo-mitts,Quest (Dung),Someone Else's Hard Work Pays Off (MT),,,"156 Armor; 22 Int; 16 Spi; 57 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 57 and damage done by up to 19 for all magical spells and effects",
Restoration,Hands,PreRaid,Gloves of Preservation,Quest (Dung),Fel Embers (SH),,,"181 Armor; 25 Int; 25 Spi; 53 Healing; 18 Spell Dmg

Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",
Restoration,Hands,PreRaid,Gladiator's Ringmail Gauntlets,PvP,,,,"541 Armor; 36 Sta; 18 Int; 59 Healing; 20 Spell Dmg; 21 Spell Crit

Equip: Increases the critical effect chance of your Lesser Healing Wave by 2%;
Equip: Increases healing done by up to 59 and damage done by up to 20 for all magical spells and effects",
Restoration,Waist,PreRaid,Primal Mooncloth Belt,Auction House,,,,"109 Armor; 12 Int; 11 Spi; 81 Healing; 27 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 81 and damage done by up to 27 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",
Restoration,Waist,PreRaid,Windhawk Belt,Auction House,,,,"205 Armor; 17 Sta; 19 Int; 20 Spi; 42 Healing; 14 Spell Dmg; 8 MP5; 12 Spell Crit

Equip: Increases damage and healing done by magical spells and effects by up to 23;
Equip: Increases healing done by up to 42 and damage done by up to 14 for all magical spells and effects",
Restoration,Waist,PreRaid,Cord of Belief,Dungeon Drop,,Slave Pens,Heroic,"88 Armor; 23 Int; 20 Spi; 46 Healing; 16 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 46 and damage done by up to 16 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",Mennu the Betrayer
Restoration,Waist,PreRaid,Cord of Sanctification,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,"105 Armor; 25 Sta; 24 Int; 62 Healing; 21 Spell Dmg; 7 MP5

Equip: Increases healing done by up to 62 and damage done by up to 21 for all magical spells and effects;
Equip: Restores 7 mana per 5 sec",Epoch Hunter
Restoration,Waist,PreRaid,Grasp of the Old God,Dungeon Drop,,Ahn'Qiraj,Normal,"85 Armor; 15 Sta; 19 Int; 59 Healing; 20 Spell Dmg; 7 MP5

Equip: Increases healing done by up to 59 and damage done by up to 20 for all magical spells and effects;
Equip: Restores 7 mana per 5 sec",C'Thun
Restoration,Waist,PreRaid,Regenerating Belt of Vek'nilash,Dungeon Drop,,Ahn'Qiraj,Normal,"152 Armor; 16 Sta; 18 Int; 13 Spi; 55 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects",Emperor Vek'nilash
Restoration,Waist,PreRaid,Stillwater Girdle,Dungeon Drop,,Mana Tombs,Heroic,"367 Armor; 18 Sta; 26 Int; 53 Healing; 18 Spell Dmg; 8 MP5

Equip: Restores 8 mana per 5 sec;
Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",Nexus-Prince Shaffar
Restoration,Waist,PreRaid,The Sleeper's Cord,Dungeon Drop,,Arcatraz,Normal,"164 Armor; 18 Sta; 24 Int; 21 Spi; 53 Healing; 18 Spell Dmg

Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",Wrath-Scryer Soccothrates
Restoration,Waist,PreRaid,Earthshatter Girdle,Quest,Earthshatter Girdle (Naxx),,,"355 Armor; 18 Sta; 25 Int; 42 Healing; 14 Spell Dmg; 7 MP5

Equip: Restores 7 mana per 5 sec;
Equip: Increases healing done by up to 42 and damage done by up to 14 for all magical spells and effects",
Restoration,Legs,PreRaid,Kamaei's Cerulean Skirt,Auction House,,,,"149 Armor; 25 Int; 21 Spi; 118 Healing; 37 Spell Dmg

Equip: Increases healing done by up to 118 and damage done by up to 37 for all magical spells and effects",World Drop
Restoration,Legs,PreRaid,Pants of Living Growth,Auction House,,,,"278 Armor; 29 Int; 35 Spi; 77 Healing; 26 Spell Dmg; 6 MP5

Equip: Increases healing done by up to 77 and damage done by up to 26 for all magical spells and effects;
Equip: Restores 6 mana per 5 sec",World Drop
Restoration,Legs,PreRaid,Whitemend Pants,Auction House,,,,"156 Armor; 21 Sta; 21 Int; 62 Healing; 21 Spell Dmg; 11 MP5

Equip: Increases healing done by up to 62 and damage done by up to 21 for all magical spells and effects;
Equip: Restores 11 mana per 5 sec",
Restoration,Legs,PreRaid,Hallowed Trousers,Dungeon Drop,,Sethekk Halls,Normal,"136 Armor; 25 Sta; 33 Int; 18 Spi; 73 Healing; 25 Spell Dmg; 7 MP5

Equip: Increases healing done by up to 73 and damage done by up to 25 for all magical spells and effects;
Equip: Restores 7 mana per 5 sec",Talon King Ikiss
Restoration,Legs,PreRaid,Kilt of the Night Strider,Dungeon Drop,,Blood Furnace,Normal,"203 Armor; 21 Sta; 26 Int; 8 Spi; 33 Healing; 11 Spell Dmg; 6 MP5

Equip: Restores 6 mana per 5 sec;
Equip: Increases healing done by up to 33 and damage done by up to 11 for all magical spells and effects",Broggok
Restoration,Legs,PreRaid,Lifegiver Britches,Dungeon Drop,,Hellfire Ramparts,Normal,"103 Armor; 16 Sta; 25 Int; 12 Spi; 44 Healing; 15 Spell Dmg

Equip: Increases healing done by up to 44 and damage done by up to 15 for all magical spells and effects",Vazruden
Restoration,Legs,PreRaid,Oceansong Kilt,Dungeon Drop,,Hellfire Ramparts,Heroic,"570 Armor; 36 Sta; 34 Int; 84 Healing; 28 Spell Dmg

Equip: Increases healing done by up to 84 and damage done by up to 28 for all magical spells and effects",Vazruden
Restoration,Legs,PreRaid,Pontifex Kilt,Dungeon Drop,,Steamvault,Heroic,"163 Armor; 25 Sta; 29 Int; 27 Spi; 66 Healing; 22 Spell Dmg

Equip: Increases healing done by up to 66 and damage done by up to 22 for all magical spells and effects",Warlord Kalithresh
Restoration,Legs,PreRaid,Pontiff's Pantaloons of Prophecy,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,"136 Armor; 12 Sta; 27 Int; 24 Spi; 55 Healing; 19 Spell Dmg

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects",Captain Skarloc
Restoration,Legs,PreRaid,Pants of the Naaru,Quest,Special Delivery to Shattrath City (Shattrath City),,,"130 Armor; 27 Sta; 22 Int; 25 Spi; 77 Healing; 26 Spell Dmg

Equip: Increases healing done by up to 77 and damage done by up to 26 for all magical spells and effects",
Restoration,Legs,PreRaid,Haramad's Leg Wraps,Quest (Dung),Undercutting the Competition (MT),,,"116 Armor; 29 Spi; 24 Healing; 8 Spell Dmg; 11 MP5

Equip: Increases healing done by up to 24 and damage done by up to 8 for all magical spells and effects;
Equip: Restores 11 mana per 5 sec",
Restoration,Legs,PreRaid,Gladiator's Ringmail Leggings,PvP,,,,"758 Armor; 54 Sta; 26 Int; 79 Healing; 27 Spell Dmg; 6 MP5; 21 Spell Crit

Equip: Increases healing done by up to 79 and damage done by up to 27 for all magical spells and effects;
Equip: Restores 6 mana per 5 sec",
Restoration,Feet,PreRaid,Boots of the Glade-Keeper,Dungeon Drop,,Mechanar,Normal,"201 Armor; 21 Sta; 24 Int; 20 Spi; 53 Healing; 18 Spell Dmg

Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",The Gatewatchers
Restoration,Feet,PreRaid,Boots of the Pious,Dungeon Drop,,Mechanar,Heroic,"128 Armor; 24 Sta; 26 Int; 23 Spi; 62 Healing; 21 Spell Dmg

Equip: Increases healing done by up to 62 and damage done by up to 21 for all magical spells and effects",Pathaleon the Calculator
Restoration,Feet,PreRaid,Jeweled Boots of Sanctification,Dungeon Drop,,Shattered Halls,Normal,"105 Armor; 22 Sta; 25 Int; 55 Healing; 19 Spell Dmg; 6 MP5

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects;
Equip: Restores 6 mana per 5 sec",Warbringer O'mrogg
Restoration,Feet,PreRaid,Slippers of Serenity,Dungeon Drop,,Auchenai Crypts,Normal,"94 Armor; 10 Sta; 22 Int; 15 Spi; 35 Healing; 12 Spell Dmg

Equip: Increases healing done by up to 35 and damage done by up to 12 for all magical spells and effects",Exarch Maladaar
Restoration,Feet,PreRaid,Wavefury Boots,Dungeon Drop,,Slave Pens,Heroic,"448 Armor; 19 Sta; 24 Int; 55 Healing; 19 Spell Dmg; 8 MP5

Equip: Increases healing done by up to 55 and damage done by up to 19 for all magical spells and effects;
Equip: Restores 8 mana per 5 sec",Rokmar the Crackler
Restoration,Feet,PreRaid,Curate's Boots,Quest (Dung),Fel Embers (SH),,,"106 Armor; 25 Int; 25 Spi; 53 Healing; 18 Spell Dmg

Equip: Increases healing done by up to 53 and damage done by up to 18 for all magical spells and effects",
