Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Protection,Chest,PreRaid,Breastplate of the Bold,Dungeon Drop,,Arcatraz,Normal,1164 Armor; 23 Str; 21 Agi; 33 Sta; 19 Defense,Harbinger Skyriss
Protection,Chest,PreRaid,Breastplate of the Warbringer,Quest,Forge Camp: Annihilated (Nag),,,1048 Armor; 45 Sta; 31 Defense; 30 Hit,
Protection,Chest,PreRaid,Dreadnaught Breastplate,Quest,Dreadnaught Breastplate (Naxx),,,1172 Armor; 21 Str; 43 Sta; 20 Defense; 12 Dodge; 20 Hit,
Protection,Chest,PreRaid,Savage Plate Chestpiece,Reputation,,,,1164 Armor; 12 Str; 46 Sta; 24 Crit; 19 Resilience,The Sha'tar - Honored
Protection,Chest,PreRaid,Grand Marshal's Plate Chestpiece,PvP,,,,1164 Armor; 12 Str; 46 Sta; 24 Crit; 19 Resilience,
Protection,Chest,PreRaid,High Warlord's Plate Chestpiece,PvP,,,,1164 Armor; 12 Str; 46 Sta; 24 Crit; 19 Resilience,
Protection,Wrist,PreRaid,Amber Bands of the Aggressor,Dungeon Drop,,Steamvault,Heroic,608 Armor; 22 Str; 18 Agi; 25 Sta; 15 Defense,Warlord Kalithresh
Protection,Wrist,PreRaid,Vambraces of Daring,Dungeon Drop,,Hellfire Ramparts,Heroic,509 Armor; 18 Str; 26 Sta; 11 Defense; 23 Block Value,Vazruden
Protection,Wrist,PreRaid,Junior Technician 3rd Grade Bracers,Quest,You're Hired! (NS),,,436 Armor; 10 Agi; 24 Sta; 11 Defense; 11 Hit,
Protection,Wrist,PreRaid,Sha'tari Wrought Armguards,Quest,The Soul Devices (Auch),,,509 Armor; 20 Str; 18 Sta; 12 Defense,
Protection,Wrist,PreRaid,Marshal's Plate Bracers,PvP,,,,624 Armor; 19 Str; 25 Sta; 14 Crit; 14 Resilience,
Protection,Hands,PreRaid,Felsteel Gloves,Auction House,,,,943 Armor; 27 Sta; 25 Defense,
Protection,Hands,PreRaid,Gauntlets of Dissension,Dungeon Drop,,Botanica,Heroic,868 Armor; 24 Str; 23 Agi; 36 Sta; 24 Defense,Warp Splinter
Protection,Hands,PreRaid,Gauntlets of the Bold,Dungeon Drop,,Steamvault,Normal,728 Armor; 17 Str; 16 Agi; 31 Sta; 14 Defense,Warlord Kalithresh
Protection,Hands,PreRaid,Flesh Handler's Gauntlets,Quest,The Flesh Lies... (NS),,,165 Armor; 18 Str; 17 Agi; 27 Sta; 18 Expertise,
Protection,Hands,PreRaid,Gauntlets of the Vanquisher,Quest,Turning Point (NS),,,691 Armor; 24 Str; 23 Agi; 30 Sta; 14 Hit,
Protection,Hands,PreRaid,Gauntlets of the Chosen,Reputation,,,,728 Armor; 15 Agi; 30 Sta; 35 Defense,The Scryers - Revered
Protection,Waist,PreRaid,Deathforge Girdle,Dungeon Drop,,Sethekk Halls,Normal,655 Armor; 22 Str; 3 Agi; 25 Sta; 20 Crit,Talon King Ikiss
Protection,Waist,PreRaid,Girdle of the Immovable,Dungeon Drop,,Slave Pens,Heroic,655 Armor; 17 Str; 33 Sta; 18 Defense; 12 Block Rating,Quagmirran
Protection,Waist,PreRaid,Lion's Heart Girdle,Dungeon Drop,,Hellfire Ramparts,Heroic,782 Armor; 26 Str; 22 Agi; 31 Sta; 23 Defense,Vazruden
Protection,Waist,PreRaid,Fearless Girdle,Quest,Pursuing Terrorclaw (ZM),,,516 Armor; 12 Str; 25 Sta; 12 Defense,
Protection,Waist,PreRaid,Sha'tari Vindicator's Waistguard,Quest (Dung),How to Break Into the Arcatraz (TK),,,655 Armor; 33 Sta; 20 Defense; 24 Block Rating; 29 Block Value,
Protection,Waist,PreRaid,Marshal's Plate Belt,PvP,,,,870 Armor; 27 Str; 40 Sta; 27 Crit; 27 Resilience,
Protection,Legs,PreRaid,Felsteel Leggings,Auction House,,,,1257 Armor; 39 Sta; 33 Defense,
Protection,Legs,PreRaid,Greaves of the Shatterer,Dungeon Drop,,Shattered Halls,Normal,1019 Armor; 25 Str; 37 Sta; 25 Defense,Warchief Kargath Bladefist
Protection,Legs,PreRaid,Vanquisher's Legplates,Dungeon Drop,,Mechanar,Heroic,1216 Armor; 36 Str; 36 Sta; 23 Crit,Pathaleon the Calculator
Protection,Legs,PreRaid,Legguards of the Resolute Defender,Quest,Destroy Naberius! (NS),,,942 Armor; 23 Agi; 42 Sta; 31 Defense; 20 Parry,
Protection,Legs,PreRaid,Mag'hari Warlord's Legplates,Quest,Hero of the Mag'har (Nag),,,917 Armor; 12 Str; 64 Sta; 16 Defense; 15 Hit; 12 Crit,
Protection,Legs,PreRaid,Timewarden's Leggings,Reputation,,,,1019 Armor; 57 Sta; 18 Defense; 11 Dodge,Keepers of Time - Revered
Protection,Feet,PreRaid,Eaglecrest Warboots,Dungeon Drop,,Blood Furnace,Heroic,955 Armor; 29 Str; 21 Agi; 33 Sta; 24 Defense,Keli'dan the Breaker
Protection,Feet,PreRaid,Bloodguard's Greaves,Quest,Information Gathering (NS),,,685 Armor; 11 Str; 42 Sta; 16 Defense,
Protection,Feet,PreRaid,Dreadnaught Sabatons,Quest,Dreadnaught Sabatons (Naxx),,,756 Armor; 15 Str; 34 Sta; 13 Defense; 12 Dodge,
Protection,Feet,PreRaid,Sha'tari Wrought Greaves,Quest (Dung),Into the Heart of the Labyrinth (SL),,,800 Armor; 24 Str; 21 Agi; 22 Sta,
Protection,Feet,PreRaid,Marshal's Plate Greaves,PvP,,,,1063 Armor; 27 Str; 40 Sta; 27 Crit; 27 Resilience,
Protection,Neck,PreRaid,Traitor's Noose,Dungeon Drop,,Slave Pens,Heroic,18 Sta; 38 AP; 12 Hit; 18 Crit,Mennu the Betrayer
Protection,Neck,PreRaid,Necklace of the Juggernaut,Dungeon Token,,,,19 Agi; 33 Sta; 22 Defense,25 Badges of Justice
Protection,Neck,PreRaid,Thalodien's Charm,Quest,Shutting Down Manaforge Ara (NS),,,37 Sta; 15 Defense; 15 Block Value,
Protection,Neck,PreRaid,Talon Lord's Collar,Quest (Dung),Brother Against Brother (Seth),,,19 Sta; 38 AP; 21 Hit,
Protection,Neck,PreRaid,Pendant of Triumph,PvP,,,,28 Sta; 36 AP; 10 Crit; 17 Resilience,
Protection,Ring,PreRaid,Crystal Band of Valor,Dungeon Drop,,Mana Tombs,Heroic,27 Sta; 22 Defense; 16 Hit,Tavarok
Protection,Ring,PreRaid,Band of the Exorcist,Dungeon Token,,,,24 Sta; 34 AP; 10 Hit; 16 Crit; 11 Resilience,50 Spirit Shards
Protection,Ring,PreRaid,Ring of Unyielding Force,Dungeon Token,,,,294 Armor; 31 Sta; 22 Defense,25 Badges of Justice
Protection,Ring,PreRaid,Protector's Mark of the Redemption,Quest,Dissension Amongst the Ranks... (SMV),,,22 Sta; 25 Defense; 15 Block Value,
Protection,Ring,PreRaid,Wind Trader's Band,Quest,Dealing with the Overmaster (NS),,,6 Agi; 34 Sta; 12 Defense; 6 Hit,
Protection,Ring,PreRaid,Shapeshifter's Signet,Reputation,,,,25 Agi; 18 Sta; 20 Expertise,Lower City - Exalted
Protection,Trinket,PreRaid,Gnomish Poultryizer,Auction House,,,,"45 Sta

Use: Turns the target into a chicken for 15 sec.  Well, that is assuming the transmogrification polarity has not been reversed",
Protection,Trinket,PreRaid,Goblin Rocket Launcher,Auction House,,,,"45 Sta

Use: Fire a powerful rocket at the enemy that does 960 to 1440 damage and stuns them for 3 sec.  This thing has quite a kick though",
Protection,Trinket,PreRaid,Adamantine Figurine,Dungeon Drop,,Shadow Labyrinth,Normal,"32 Defense

Use: Increases armor by 1280 for 20 sec",Blackheart the Inciter
Protection,Trinket,PreRaid,Argussian Compass,Dungeon Drop,,Underbog,Normal,"36 Sta

Use: Reduces damage from each attack by 68, up to a total of 1150 damage absorbed. Lasts 20 sec",The Black Stalker
Protection,Trinket,PreRaid,Drake Fang Talisman,Dungeon Drop,,Blackwing Lair,Normal,56 AP; 12 Dodge; 20 Hit,Ebonroc
Protection,Trinket,PreRaid,Icon of Unyielding Courage,Dungeon Drop,,Blood Furnace,Heroic,"30 Hit

Use: Your attacks ignore 600 of your enemies' armor for 20 sec",Keli'dan the Breaker
Protection,Trinket,PreRaid,Gnomeregan Auto-Blocker 600,Dungeon Token,,,,"59 Block Value

Use: Increases the block value of your shield by 200 for 20 sec",41 Badges of Justice
Protection,Trinket,PreRaid,Dabiri's Enigma,Quest,Dimensius the All-Devouring (NS),,,"30 Defense; 125 Block Rating

Use: Increases block rating by 125 for 15 sec",
Protection,Trinket,PreRaid,Mark of the Champion,Quest,The Fall of Kel'Thuzad (Naxx),,,150 AP,
Protection,Trinket,PreRaid,Regal Protectorate,Quest,Overlord (HFP),,,"26 Defense

Use: Increases maximum health by 900 for 15 sec",
Protection,Trinket,PreRaid,Timelapse Shard,Reputation,,,,"27 Sta; 24 Resilience

Use: Reduces your threat to enemy targets within 30 yards, making them less likely to attack you",Keepers of Time - Exalted
Protection,Main Hand,PreRaid,Dragonmaw,Auction House,,,,"9 Sta; 212 Haste

Proc: Increases your haste rating by 212 for 10 sec",
Protection,Main Hand,PreRaid,Latro's Shifting Sword,Dungeon Drop,,Black Morass,Normal,15 Agi; 26 AP; 14 Expertise,Aeonus
Protection,Main Hand,PreRaid,Terokk's Nightmace,Dungeon Drop,,Sethekk Halls,Normal,25 Sta; 19 Expertise,Talon King Ikiss
Protection,Main Hand,PreRaid,The Bladefist,Dungeon Drop,,Shattered Halls,Heroic,"180 Haste

Proc: Increases your haste rating by 180 for 10 sec",Warchief Kargath Bladefist
Protection,Main Hand,PreRaid,The Hungering Cold,Dungeon Drop,,Naxxramas,Normal,140 Armor; 14 Sta; 14 Expertise,Kel'Thuzad
Protection,Main Hand,PreRaid,The Sun Eater,Dungeon Drop,,Mechanar,Heroic,22 Sta; 13 Defense; 19 Dodge,Pathaleon the Calculator
Protection,Main Hand,PreRaid,Grom'tor's Charge,Quest,The Cipher of Damnation (SMV),,,7 Agi; 30 Sta; 11 Defense,
Protection,Main Hand,PreRaid,Honor's Call,Reputation,,,,13 Sta; 16 Defense; 8 Hit,Honor Hold - Exalted
Protection,Main Hand,PreRaid,Warbringer,Reputation,,,,12 Sta; 16 Defense; 7 Hit,Thrallmar - Exalted
Protection,Off Hand,PreRaid,Aegis of the Sunbird,Dungeon Drop,,Botanica,Normal,3806 Armor; 27 Sta; 19 Defense; 29 Block Value,High Botanist Freywinn
Protection,Off Hand,PreRaid,Platinum Shield of the Valorous,Dungeon Drop,,Shadow Labyrinth,Normal,3711 Armor; 33 Sta; 24 Defense,Ambassador Hellmaw
Protection,Off Hand,PreRaid,The Face of Death,Dungeon Drop,,Naxxramas,Normal,3994 Armor; 21 Sta; 12 Block Rating; 21 Block Value,Sapphiron
Protection,Off Hand,PreRaid,The Fel Barrier,Dungeon Drop,,Mana Tombs,Heroic,4668 Armor; 30 Sta,Nexus-Prince Shaffar
Protection,Off Hand,PreRaid,Azure-Shield of Coldarra,Dungeon Token,,,,4668 Armor; 31 Sta; 22 Defense; 33 Block Value,33 Badges of Justice
Protection,Off Hand,PreRaid,Netherwing Protector's Shield,Quest,Ally of the Netherwing (SMV),,,3615 Armor; 15 Agi; 22 Sta; 15 Defense; 23 Block Value,
Protection,Off Hand,PreRaid,Crest of the Sha'tar,Reputation,,,,4465 Armor; 19 Sta; 13 Defense; 24 Block Value,The Sha'tar - Exalted
Protection,Off Hand,PreRaid,Grand Marshal's Barricade,PvP,,,,3806 Armor; 36 Sta; 23 Resilience,
Protection,Off Hand,PreRaid,High Warlord's Barricade,PvP,,,,3806 Armor; 36 Sta; 23 Resilience,
Protection,Ranged/Relic,PreRaid,Spinesever,Auction House,,,,11 Agi; 12 Sta; 20 AP; 10 Hit,World Drop
Protection,Ranged/Relic,PreRaid,Crossbow of Imminent Doom,Dungeon Drop,,Ruins of Ahn'Qiraj,Normal,5 Str; 7 Agi; 5 Sta; 10 Hit,Ossirian the Unscarred
Protection,Ranged/Relic,PreRaid,Nethershrike,Dungeon Drop,,Mechanar,Normal,15 Sta; 16 Crit,Nethermancer Sepethrea
Protection,Ranged/Relic,PreRaid,Starbolt Longbow,Dungeon Drop,,Mana Tombs,Heroic,19 Sta; 15 Crit,Pandemonius
Protection,Ranged/Relic,PreRaid,Mark V's Throwing Star,Quest,Mark V is Alive! (NS),,,7 Agi; 10 Sta; 14 AP; 7 Hit,
Protection,Ranged/Relic,PreRaid,Consortium Blaster,Reputation,,,,15 Sta; 28 AP; 7 Crit,The Consortium - Revered
