Spec,Gear Type,Phase,Name,Acquisition Type,Quest,Dungeon,Difficulty,Stats,Notes
Holy,Off Hand,PreRaid,Tears of Heaven,Dungeon Token,,,,100 Spell Dmg/Heal; 75 Healing; 25 Spell Dmg; 6 MP5,25 Badges of Justice
Holy,Off Hand,PreRaid,Netherwing Spiritualist's Charm,Quest,Ally of the Netherwing (SMV),,,15 Int; 15 Spi; 44 Spell Dmg/Heal; 33 Healing; 11 Spell Dmg; 6 MP5,
Holy,Off Hand,PreRaid,Windcaller's Orb,Reputation,,,,16 Int; 12 Spi; 86 Spell Dmg/Heal; 64 Healing; 22 Spell Dmg,Cenarion Expedition - Exalted
Holy,Ranged/Relic,PreRaid,Libram of Light,Dungeon Drop,,Naxxramas,Normal,,Noth the Plaguebringer
Holy,Ranged/Relic,PreRaid,Libram of the Lightbringer,Dungeon Drop,,Botanica,Normal,,Commander Sarannis
Holy,Ranged/Relic,PreRaid,Blessed Book of Nagrand,Quest,The Ultimate Bloodsport (Nag),,,,
Protection,Head,PreRaid,Felsteel Helm,Auction House,,,,1284 Armor; 25 Str; 27 Sta,
Protection,Head,PreRaid,Helm of the Stalwart Defender,Auction House,,,,1366 Armor; 4 Str; 47 Sta,
Protection,Head,PreRaid,Oathkeeper's Helm,Auction House,,,,1080 Armor; 40 Sta; 22 Int; 26 Healing; 26 Spell Dmg; 9 MP5,
Protection,Head,PreRaid,Greathelm of the Unbreakable,Dungeon Drop,,Shattered Halls,Normal,922 Armor; 36 Str; 48 Sta,Grand Warlock Nethekurse
Protection,Head,PreRaid,Helm of the Righteous,Dungeon Drop,,Mechanar,Normal,946 Armor; 30 Sta; 20 Int; 23 Healing; 23 Spell Dmg; 6 MP5,Pathaleon the Calculator
Protection,Head,PreRaid,Faceguard of Determination,Dungeon Token,,,,1129 Armor; 36 Sta,50 Badges of Justice
Protection,Head,PreRaid,Myrmidon's Headdress,Quest (Dung),The Warlord's Hideout (SV),,,946 Armor; 17 Str; 37 Sta,
Protection,Head,PreRaid,Gladiator's Lamellar Helm,PvP,,,,1257 Armor; 57 Sta; 21 Int; 33 Healing; 33 Spell Dmg,
Protection,Shoulder,PreRaid,Fanblade Pauldrons,Dungeon Drop,,Auchenai Crypts,Heroic,873 Armor; 16 Str; 22 Sta,Shirrak the Dead Watcher
Protection,Shoulder,PreRaid,Shoulderguards of the Bold,Dungeon Drop,,Shadow Labyrinth,Normal,873 Armor; 25 Str; 25 Sta,Murmur
Protection,Shoulder,PreRaid,Spaulders of the Righteous,Dungeon Drop,,Botanica,Normal,873 Armor; 22 Sta; 22 Int; 15 Healing; 15 Spell Dmg,Laj
Protection,Shoulder,PreRaid,Nexus-Guard's Pauldrons,Quest,Success! (NS),,,767 Armor; 17 Agi; 27 Sta; 26 Block Value,
Protection,Shoulder,PreRaid,Warchief's Mantle,Quest (Dung),Return to Andormu (CoT),,,786 Armor; 23 Str; 27 Sta,
Protection,Shoulder,PreRaid,Gladiator's Lamellar Shoulders,PvP,,,,1160 Armor; 34 Sta; 18 Int; 19 Healing; 19 Spell Dmg,
Protection,Back,PreRaid,Cloak of Eternity,Auction House,,,,76 Armor; 36 Sta,
Protection,Back,PreRaid,Bogstrok Scale Cloak,Dungeon Drop,,Slave Pens,Normal,271 Armor; 22 Sta,Rokmar the Crackler
Protection,Back,PreRaid,Burnoose of Shifting Ages,Dungeon Drop,,Black Morass,Normal,216 Armor; 15 Sta; 29 Block Value,Chrono Lord Deja
Protection,Back,PreRaid,Devilshark Cape,Dungeon Drop,,Steamvault,Normal,78 Armor; 22 Sta; 29 Block Value,Warlord Kalithresh
Protection,Back,PreRaid,Ironscale War Cloak,Dungeon Drop,,Slave Pens,Heroic,78 Armor; 26 Sta; 29 Block Value,Rokmar the Crackler
Protection,Back,PreRaid,Farstrider Defender's Cloak,Dungeon Token,,,,267 Armor; 30 Sta; 38 Block Value,25 Badges of Justice
Protection,Back,PreRaid,Cloak of the Valiant Defender,Quest,Ar'kelos the Guardian (NS),,,262 Armor; 21 Sta,
Protection,Chest,PreRaid,Adamantite Breastplate,Auction House,,,,1077 Armor; 34 Str; 40 Sta,
Protection,Chest,PreRaid,Breastplate of the Righteous,Dungeon Drop,,Steamvault,Normal,1164 Armor; 30 Sta; 28 Int; 23 Healing; 23 Spell Dmg,Warlord Kalithresh
Protection,Chest,PreRaid,Jade-Skull Breastplate,Dungeon Drop,,Mechanar,Normal,1164 Armor; 30 Str; 50 Sta,Nethermancer Sepethrea
Protection,Chest,PreRaid,Breastplate of the Warbringer,Quest,Forge Camp: Annihilated (Nag),,,1048 Armor; 45 Sta,
Protection,Chest,PreRaid,Vindicator's Hauberk,Reputation,,,,1164 Armor; 39 Sta,The Aldor - Revered
Protection,Chest,PreRaid,Gladiator's Lamellar Chestpiece,PvP,,,,1547 Armor; 51 Sta; 25 Int; 20 Healing; 20 Spell Dmg,
Protection,Wrist,PreRaid,Bracers of the Green Fortress,Auction House,,,,581 Armor; 39 Sta,
Protection,Wrist,PreRaid,Amber Bands of the Aggressor,Dungeon Drop,,Steamvault,Heroic,608 Armor; 22 Str; 18 Agi; 25 Sta,Warlord Kalithresh
Protection,Wrist,PreRaid,Bracers of Dignity,Dungeon Drop,,Arcatraz,Heroic,608 Armor; 30 Sta; 12 Int; 19 Healing; 19 Spell Dmg,Harbinger Skyriss
Protection,Wrist,PreRaid,Vambraces of Daring,Dungeon Drop,,Hellfire Ramparts,Heroic,509 Armor; 18 Str; 26 Sta; 23 Block Value,Vazruden
Protection,Wrist,PreRaid,Sha'tari Wrought Armguards,Quest,The Soul Devices (Auch),,,509 Armor; 20 Str; 18 Sta,
Protection,Wrist,PreRaid,Thadell's Bracers,Quest,When the Cows Come Home (NS),,,448 Armor; 21 Sta; 12 Int; 16 Healing; 16 Spell Dmg,
Protection,Wrist,PreRaid,General's Lamellar Bracers,PvP,,,,624 Armor; 22 Sta; 12 Int; 20 Healing; 20 Spell Dmg,
Protection,Hands,PreRaid,Felsteel Gloves,Auction House,,,,943 Armor; 25 Str; 27 Sta,
Protection,Hands,PreRaid,Gauntlets of the Iron Tower,Auction House,,,,831 Armor; 3 Str; 30 Sta,
Protection,Hands,PreRaid,Gauntlets of Dissension,Dungeon Drop,,Botanica,Heroic,868 Armor; 24 Str; 23 Agi; 36 Sta,Warp Splinter
Protection,Hands,PreRaid,Gauntlets of the Righteous,Dungeon Drop,,Shattered Halls,Normal,728 Armor; 22 Sta; 20 Int; 21 Healing; 21 Spell Dmg; 7 MP5,Warchief Kargath Bladefist
Protection,Hands,PreRaid,Thatia's Self-Correcting Gauntlets,Dungeon Drop,,Arcatraz,Normal,728 Armor; 16 Str; 35 Sta; 39 Block Value,Dalliah the Doomsayer
Protection,Hands,PreRaid,Dauntless Handguards,Quest (Dung),Fel Embers (SH),,,722 Armor; 36 Sta; 38 Block Value,
Protection,Hands,PreRaid,Gauntlets of the Chosen,Reputation,,,,728 Armor; 15 Agi; 30 Sta,The Scryers - Revered
Protection,Hands,PreRaid,Gladiator's Lamellar Gauntlets,PvP,,,,967 Armor; 34 Sta; 24 Int; 28 Healing; 28 Spell Dmg,
Protection,Hands,PreRaid,Topaz-Studded Battlegrips,World Drop,,,,944 Armor; 49 Sta,Doom Lord Kazzak
Protection,Waist,PreRaid,Girdle of Valorous Deeds,Dungeon Drop,,Black Morass,Heroic,782 Armor; 37 Sta; 22 Int; 20 Healing; 20 Spell Dmg,Aeonus
Protection,Waist,PreRaid,Girdle of the Immovable,Dungeon Drop,,Slave Pens,Heroic,655 Armor; 17 Str; 33 Sta,Quagmirran
Protection,Waist,PreRaid,Lion's Heart Girdle,Dungeon Drop,,Hellfire Ramparts,Heroic,782 Armor; 26 Str; 22 Agi; 31 Sta,Vazruden
Protection,Waist,PreRaid,Lightwarden's Girdle,Quest,Deathblow to the Legion (NS),,,622 Armor; 30 Sta; 14 Int; 28 Healing; 28 Spell Dmg,
Protection,Waist,PreRaid,Starcaller's Plated Belt,Quest,Arconus the Insatiable (NS),,,590 Armor; 30 Sta; 16 Int; 23 Healing; 23 Spell Dmg,
Protection,Waist,PreRaid,Sha'tari Vindicator's Waistguard,Quest (Dung),How to Break Into the Arcatraz (TK),,,655 Armor; 33 Sta; 29 Block Value,
Protection,Waist,PreRaid,General's Lamellar Belt,PvP,,,,870 Armor; 34 Sta; 23 Int; 28 Healing; 28 Spell Dmg,
Protection,Legs,PreRaid,Felsteel Leggings,Auction House,,,,1257 Armor; 25 Str; 39 Sta,
Protection,Legs,PreRaid,Greaves of the Shatterer,Dungeon Drop,,Shattered Halls,Normal,1019 Armor; 25 Str; 37 Sta,Warchief Kargath Bladefist
Protection,Legs,PreRaid,Legplates of the Righteous,Dungeon Drop,,Black Morass,Normal,1019 Armor; 27 Sta; 24 Int; 28 Healing; 28 Spell Dmg; 10 MP5,Aeonus
Protection,Legs,PreRaid,Kirin'Var Defender's Chausses,Quest,The Sigil of Krasus (NS),,,895 Armor; 27 Sta; 18 Int; 30 Healing; 30 Spell Dmg; 7 MP5,
Protection,Legs,PreRaid,Legguards of the Resolute Defender,Quest,Destroy Naberius! (NS),,,942 Armor; 23 Agi; 42 Sta; 20 Parry,
Protection,Legs,PreRaid,Timewarden's Leggings,Reputation,,,,1019 Armor; 57 Sta,Keepers of Time - Revered
Protection,Feet,PreRaid,Boots of the Colossus,Dungeon Drop,,Mana Tombs,Heroic,800 Armor; 22 Str; 27 Sta,Pandemonius
Protection,Feet,PreRaid,Boots of the Righteous Path,Dungeon Drop,,Shattered Halls,Heroic,955 Armor; 34 Sta; 26 Int; 28 Healing; 28 Spell Dmg,Warchief Kargath Bladefist
Protection,Feet,PreRaid,Eaglecrest Warboots,Dungeon Drop,,Blood Furnace,Heroic,955 Armor; 29 Str; 21 Agi; 33 Sta,Keli'dan the Breaker
Protection,Feet,PreRaid,Ascendant's Boots,Quest,A Job Unfinished... (SMV),,,722 Armor; 22 Sta; 23 Block Value,
Protection,Feet,PreRaid,Bloodguard's Greaves,Quest,Information Gathering (NS),,,685 Armor; 11 Str; 42 Sta,
Protection,Feet,PreRaid,Starcaller's Plated Stompers,Quest,Escape from the Staging Grounds (NS),,,722 Armor; 21 Sta; 14 Int; 16 Healing; 16 Spell Dmg,
Protection,Feet,PreRaid,Flesh Beast's Metal Greaves,Quest (Dung),Someone Else's Hard Work Pays Off (MT),,,680 Armor; 25 Sta,
Protection,Feet,PreRaid,General's Lamellar Greaves,PvP,,,,1063 Armor; 34 Sta; 23 Int; 28 Healing; 28 Spell Dmg,
Protection,Neck,PreRaid,Chain of the Twilight Owl,Auction House,,,,"19 Int; 21 Healing; 21 Spell Dmg

Use: Increases the spell critical hit chance of nearby party members by 2% for 30 min",
Protection,Neck,PreRaid,Enchanted Thorium Torque,Dungeon Drop,,Botanica,Normal,27 Sta,High Botanist Freywinn
Protection,Neck,PreRaid,Maladaar's Blessed Chaplet,Dungeon Drop,,Auchenai Crypts,Heroic,30 Sta,Exarch Maladaar
Protection,Neck,PreRaid,Steam-Hinge Chain of Valor,Dungeon Drop,,Steamvault,Normal,26 Sta; 29 Block Value,Mekgineer Steamrigger
Protection,Neck,PreRaid,Necklace of the Juggernaut,Dungeon Token,,,,19 Agi; 33 Sta,25 Badges of Justice
Protection,Neck,PreRaid,Natasha's Battle Chain,Quest,The Hound-Master (BEM),,,37 Sta; 15 Block Value,
Protection,Neck,PreRaid,Thalodien's Charm,Quest,Shutting Down Manaforge Ara (NS),,,37 Sta; 15 Block Value,
Protection,Neck,PreRaid,Maimfist's Choker,Quest (Dung),The Will of the Warchief (SH),,,17 Str; 27 Sta,
Protection,Neck,PreRaid,Mark of the Ravenguard,Quest (Dung),Brother Against Brother (Seth),,,40 Sta,
Protection,Neck,PreRaid,Medallion of the Valiant Guardian,Quest (Dung),Turning the Tide (SH),,,17 Str; 27 Sta,
Protection,Neck,PreRaid,Strength of the Untamed,Reputation,,,,27 Sta,Cenarion Expedition - Revered
Protection,Neck,PreRaid,Pendant of Dominance,PvP,,,,31 Sta; 12 Int; 26 Healing; 26 Spell Dmg,
Protection,Ring,PreRaid,Band of Impenetrable Defenses,Auction House,,,,36 Sta,World Drop
Protection,Ring,PreRaid,Delicate Eternium Ring,Auction House,,,,25 Agi; 15 Sta,
Protection,Ring,PreRaid,Crystal Band of Valor,Dungeon Drop,,Mana Tombs,Heroic,27 Sta,Tavarok
Protection,Ring,PreRaid,Dath'Remar's Ring of Defense,Dungeon Drop,,Mechanar,Normal,15 Sta; 39 Block Value,Pathaleon the Calculator
Protection,Ring,PreRaid,Elementium Band of the Sentry,Dungeon Drop,,Arcatraz,Normal,24 Sta,Harbinger Skyriss
Protection,Ring,PreRaid,Iron Band of the Unbreakable,Dungeon Drop,,Old Hillsbrad Foothills,Normal,170 Armor; 27 Sta,Lieutenant Drake
Protection,Ring,PreRaid,Lieutenant's Signet of Lordaeron,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,143 Armor; 30 Sta,Lieutenant Drake
Protection,Ring,PreRaid,Yor's Revenge,Dungeon Drop,,Mana-Tombs,Heroic,190 Armor; 30 Sta,Yor
Protection,Ring,PreRaid,Ring of Unyielding Force,Dungeon Token,,,,294 Armor; 31 Sta,25 Badges of Justice
Protection,Ring,PreRaid,Seal of the Exorcist,Dungeon Token,,,,24 Sta; 28 Healing; 28 Spell Dmg,50 Spirit Shards
Protection,Ring,PreRaid,Protector's Mark of the Redemption,Quest,Dissension Amongst the Ranks... (SMV),,,22 Sta; 15 Block Value,
Protection,Ring,PreRaid,Andormu's Tear,Quest (Dung),Hero of the Brood (BM),,,,
Protection,Ring,PreRaid,Ashyen's Gift,Reputation,,,,30 Sta; 23 Healing; 23 Spell Dmg,Cenarion Expedition - Exalted
Protection,Ring,PreRaid,Seer's Signet,Reputation,,,,24 Sta; 34 Healing; 34 Spell Dmg,The Scryers - Exalted
Protection,Trinket,PreRaid,Alchemist's Stone,Auction House,,,,"15 Str; 15 Agi; 15 Sta; 15 Int; 15 Spi

Equip: Increases the effect that healing and mana potions have on the wearer by 40%",
Protection,Trinket,PreRaid,Figurine - Dawnstone Crab,Auction House,,,,"125 Dodge

Use: Increases dodge rating by 125 for 20 sec",
Protection,Trinket,PreRaid,Figurine - Living Ruby Serpent,Auction House,,,,"33 Sta; 23 Int; 150 Healing; 150 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 150 for 20 sec",
Protection,Trinket,PreRaid,Gnomish Poultryizer,Auction House,,,,"45 Sta

Use: Turns the target into a chicken for 15 sec.  Well, that is assuming the transmogrification polarity has not been reversed",
Protection,Trinket,PreRaid,Goblin Rocket Launcher,Auction House,,,,"45 Sta

Use: Fire a powerful rocket at the enemy that does 960 to 1440 damage and stuns them for 3 sec.  This thing has quite a kick though",
Protection,Trinket,PreRaid,Adamantine Figurine,Dungeon Drop,,Shadow Labyrinth,Normal,Use: Increases armor by 1280 for 20 sec,Blackheart the Inciter
Protection,Trinket,PreRaid,Argussian Compass,Dungeon Drop,,Underbog,Normal,"36 Sta

Use: Reduces damage from each attack by 68, up to a total of 1150 damage absorbed. Lasts 20 sec",The Black Stalker
Protection,Trinket,PreRaid,Brooch of the Immortal King,Dungeon Drop,,Terokkar Forest,Normal,Use: Increases maximum health by 1250 for 15 sec,Terokk
Protection,Trinket,PreRaid,Figurine of the Colossus,Dungeon Drop,,Shattered Halls,Normal,Use: Each successful block heals you for 120. Effect lasts 20 sec,Warchief Kargath Bladefist
Protection,Trinket,PreRaid,Glyph of Deflection,Dungeon Drop,,Naxxramas,Normal,"12 Block Rating; 23 Block Value

Use: Increases the block value of your shield by 235 for 20 sec",Sapphiron
Protection,Trinket,PreRaid,Neltharion's Tear,Dungeon Drop,,Blackwing Lair,Normal,44 Healing; 44 Spell Dmg; 16 Spell Hit,Nefarian
Protection,Trinket,PreRaid,Styleen's Impeding Scarab,Dungeon Drop,,Blackwing Lair,Normal,20 Defense; 24 Block Rating; 24 Block Value,Flamegor
Protection,Trinket,PreRaid,Talisman of Ephemeral Power,Dungeon Drop,,Molten Core,Normal,"175 Healing; 175 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 175 for 15 sec",Middle Bosses
Protection,Trinket,PreRaid,The Restrained Essence of Sapphiron,Dungeon Drop,,Naxxramas,Normal,"40 Healing; 40 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 130 for 20 sec",Sapphiron
Protection,Trinket,PreRaid,Gnomeregan Auto-Blocker 600,Dungeon Token,,,,"59 Block Value

Use: Increases the block value of your shield by 200 for 20 sec",41 Badges of Justice
Protection,Trinket,PreRaid,Icon of the Silver Crescent,Dungeon Token,,,,"43 Healing; 43 Spell Dmg

Use: Increases damage and healing done by magical spells and effects by up to 155 for 20 sec",41 Badges of Justice
Protection,Trinket,PreRaid,Commander's Badge,Quest,"Hail, Commander! (SMV)",,,"45 Sta

Use: Calls forth a Netherwing Ally to fight at your side",
Protection,Trinket,PreRaid,Dabiri's Enigma,Quest,Dimensius the All-Devouring (NS),,,"125 Block Rating

Use: Increases block rating by 125 for 15 sec",
Protection,Trinket,PreRaid,Mark of the Champion,Quest,The Fall of Kel'Thuzad (Naxx),,,,
Protection,Trinket,PreRaid,Regal Protectorate,Quest,Overlord (HFP),,,Use: Increases maximum health by 900 for 15 sec,
Protection,Trinket,PreRaid,Zandalarian Hero Charm,Quest,The Heart of Hakkar (ZG),,,"Use: Increases your spell damage by up to 204 and your healing by up to 408 for 20 sec. Every time you cast a spell, the bonus is reduced by 17 spell damage and 34 healing",
Protection,Trinket,PreRaid,Scryer's Bloodgem,Reputation,,,,Use: Increases spell damage by up to 150 and healing by up to 280 for 15 sec,The Scryers - Revered
Protection,Main Hand,PreRaid,Greatsword of Horrid Dreams,Dungeon Drop,,Shadow Labyrinth,Normal,41.11 DPS; 15 Sta; 14 Int; 130 Healing; 130 Spell Dmg,Murmur
Protection,Main Hand,PreRaid,Mana Wrath,Dungeon Drop,,Mechanar,Normal,41.11 DPS; 24 Sta; 18 Int; 126 Healing; 126 Spell Dmg,Pathaleon the Calculator
Protection,Main Hand,PreRaid,Blade of the Archmage,Reputation,,,,41.11 DPS; 13 Sta; 11 Int; 159 Healing; 159 Spell Dmg,Honor Hold - Exalted
Protection,Main Hand,PreRaid,Continuum Blade,Reputation,,,,41.11 DPS; 30 Sta; 11 Int; 121 Healing; 121 Spell Dmg,Keepers of Time - Revered
Protection,Main Hand,PreRaid,Gavel of Unearthed Secrets,Reputation,,,,41.48 DPS; 24 Sta; 16 Int; 159 Healing; 159 Spell Dmg,Lower City - Exalted
Protection,Main Hand,PreRaid,Stormcaller,Reputation,,,,41.11 DPS; 12 Sta; 12 Int; 159 Healing; 159 Spell Dmg,Thrallmar - Exalted
Protection,Main Hand,PreRaid,Gladiator's Gavel,PvP,,,,41.25 DPS; 28 Sta; 18 Int; 199 Healing; 199 Spell Dmg,
Protection,Off Hand,PreRaid,Aegis of the Sunbird,Dungeon Drop,,Botanica,Normal,3806 Armor; 27 Sta; 29 Block Value,High Botanist Freywinn
Protection,Off Hand,PreRaid,Blood Knight Defender,Dungeon Drop,,Hellfire Ramparts,Heroic,3806 Armor; 26 Sta,Watchkeeper Gargolmar
Protection,Off Hand,PreRaid,Platinum Shield of the Valorous,Dungeon Drop,,Shadow Labyrinth,Normal,3711 Armor; 33 Sta,Ambassador Hellmaw
Protection,Off Hand,PreRaid,The Fel Barrier,Dungeon Drop,,Mana Tombs,Heroic,4668 Armor; 30 Sta,Nexus-Prince Shaffar
Protection,Off Hand,PreRaid,Azure-Shield of Coldarra,Dungeon Token,,,,4668 Armor; 31 Sta; 33 Block Value,33 Badges of Justice
Protection,Off Hand,PreRaid,Crest of the Sha'tar,Reputation,,,,4465 Armor; 19 Sta; 24 Block Value,The Sha'tar - Exalted
Protection,Off Hand,PreRaid,Gladiator's Shield Wall,PvP,,,,5197 Armor; 45 Sta,
Protection,Ranged/Relic,PreRaid,Libram of the Eternal Rest,Dungeon Drop,,Sethekk Halls,Normal,Equip: Increases the damage of your Consecration spell by up to 47,Darkweaver Syth
Protection,Ranged/Relic,PreRaid,Libram of Repentance,Dungeon Token,,,,42 Block Rating,15 Badges of Justice
Retribution,Head,PreRaid,Helm of Assassination,Dungeon Drop,,Arcatraz,Normal,237 Armor; 25 Sta; 66 AP,Harbinger Skyriss
Retribution,Head,PreRaid,Wastewalker Helm,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,237 Armor; 30 Sta; 56 AP; 35 Hit,Epoch Hunter
Retribution,Head,PreRaid,Mask of the Deceiver,Dungeon Token,,,,283 Armor; 32 Agi; 36 Sta; 64 AP,50 Badges of Justice
Retribution,Head,PreRaid,Overlord's Helmet of Second Sight,Quest,"Teron Gorefiend, I am... (SMV)",,,"898 Armor; 29 Str; 22 Sta

Equip: Allows the bearer to see into the ghost world while in Shadowmoon Valley",
Retribution,Head,PreRaid,Helm of the Claw,Quest (Dung),The Warlord's Hideout (SV),,,237 Armor; 25 Agi; 21 Sta; 66 AP,
Retribution,Shoulder,PreRaid,Ragesteel Shoulders,Auction House,,,,873 Armor; 32 Str; 12 Sta; 20 Hit,
Retribution,Shoulder,PreRaid,Doomplate Shoulderguards,Dungeon Drop,,Underbog,Normal,873 Armor; 19 Str; 22 Sta; 35 Hit,The Black Stalker
Retribution,Shoulder,PreRaid,Mantle of Perenolde,Dungeon Drop,,Old Hillsbrad Foothills,Normal,197 Armor; 24 Sta; 20 AP,Epoch Hunter
Retribution,Shoulder,PreRaid,Shoulderpads of Assassination,Dungeon Drop,,Sethekk Halls,Normal,219 Armor; 25 Agi; 25 Sta; 42 AP,Talon King Ikiss
Retribution,Shoulder,PreRaid,Wastewalker Shoulderpads,Dungeon Drop,,Auchenai Crypts,Heroic,219 Armor; 25 Agi; 13 Sta; 34 AP; 35 Hit,Avatar of the Martyred
Retribution,Back,PreRaid,Vengeance Wrap,Auction House,,,,89 Armor; 52 AP,
Retribution,Back,PreRaid,Auchenai Death Shroud,Dungeon Drop,,Auchenai Crypts,Heroic,78 Armor; 15 Agi; 15 Sta; 36 AP,Avatar of the Martyred
Retribution,Back,PreRaid,Capacitus' Cloak of Calibration,Dungeon Drop,,Mechanar,Normal,78 Armor; 22 Str; 18 Agi; 19 Sta,The Gatewatchers
Retribution,Back,PreRaid,Cloak of the Inciter,Dungeon Drop,,Shadow Labyrinth,Normal,76 Armor; 15 Sta; 30 AP,Blackheart the Inciter
Retribution,Back,PreRaid,Blood Knight War Cloak,Dungeon Token,,,,93 Armor; 23 Agi; 22 Sta; 48 AP,25 Badges of Justice
Retribution,Chest,PreRaid,Bulwark of Kings,Auction House,,,,"1595 Armor; 35 Str; 55 Sta

Use: Temporarily Increases Health by 1500 and Strength by 150 for 15 sec",
Retribution,Chest,PreRaid,Ragesteel Breastplate,Auction House,,,,1164 Armor; 50 Str; 20 Hit,
Retribution,Chest,PreRaid,Doomplate Chestguard,Dungeon Drop,,Arcatraz,Normal,1164 Armor; 30 Str; 27 Sta; 35 Hit,Harbinger Skyriss
Retribution,Chest,PreRaid,Vest of Vengeance,Dungeon Drop,,Blood Furnace,Normal,232 Armor; 27 Agi; 18 Sta; 42 AP,Keli'dan the Breaker
Retribution,Wrist,PreRaid,Black Felsteel Bracers,Auction House,,,,581 Armor; 26 Str; 15 Sta,
Retribution,Wrist,PreRaid,Ebon Netherscale Bracers,Auction House,,,,325 Armor; 2 Agi; 25 Sta; 8 Int; 38 AP; 5 MP5; 20 Hit,
Retribution,Wrist,PreRaid,Felstalker Bracers,Auction House,,,,283 Armor; 18 Agi; 3 Sta; 11 Int; 38 AP; 20 Hit,
Retribution,Wrist,PreRaid,Bands of Syth,Dungeon Drop,,Sethekk Halls,Normal,497 Armor; 21 Str; 19 Agi; 18 Sta,Darkweaver Syth
Retribution,Wrist,PreRaid,Nightfall Wristguards,Dungeon Drop,,Old Hillsbrad Foothills,Heroic,153 Armor; 24 Agi; 22 Sta; 46 AP,Epoch Hunter
Retribution,Wrist,PreRaid,General's Scaled Bracers,PvP,,,,624 Armor; 26 Str; 22 Sta; 11 Int,
Retribution,Wrist,PreRaid,Marshal's Scaled Bracers,PvP,,,,624 Armor; 26 Str; 22 Sta; 11 Int,
Retribution,Hands,PreRaid,Fel Leather Gloves,Auction House,,,,169 Armor; 36 AP; 20 Dodge,
Retribution,Hands,PreRaid,Ragesteel Gloves,Auction House,,,,728 Armor; 35 Str; 20 Hit,
Retribution,Hands,PreRaid,Windstrike Gloves,Auction House,,,,465 Armor; 36 Str; 18 Agi; 25 Sta,
Retribution,Hands,PreRaid,Aged Core Leather Gloves,Dungeon Drop,,Molten Core,Normal,148 Armor; 15 Str; 15 Sta; 14 Crit,Middle Bosses
Retribution,Hands,PreRaid,Doomplate Gauntlets,Dungeon Drop,,Blood Furnace,Heroic,728 Armor; 31 Str; 25 Sta; 35 Hit,Keli'dan the Breaker
Retribution,Hands,PreRaid,Flesh Handler's Gauntlets,Quest,The Flesh Lies... (NS),,,165 Armor; 18 Str; 17 Agi; 27 Sta,
Retribution,Waist,PreRaid,Ebon Netherscale Belt,Auction House,,,,457 Armor; 3 Agi; 21 Sta; 14 Int; 48 AP; 8 MP5; 20 Hit,
Retribution,Waist,PreRaid,Deathforge Girdle,Dungeon Drop,,Sethekk Halls,Normal,655 Armor; 22 Str; 3 Agi; 25 Sta,Talon King Ikiss
Retribution,Waist,PreRaid,Dunewind Sash,Dungeon Drop,,Underbog,Normal,164 Armor; 21 Agi; 16 Sta; 50 AP,Ghaz'an
Retribution,Waist,PreRaid,Girdle of Gallantry,Dungeon Drop,,Underbog,Normal,655 Armor; 27 Str; 14 Agi; 22 Sta; 13 Int,Ghaz'an
Retribution,Waist,PreRaid,Girdle of the Deathdealer,Dungeon Drop,,Black Morass,Heroic,196 Armor; 28 Agi; 28 Sta; 56 AP,Aeonus
Retribution,Legs,PreRaid,Vanquisher's Legplates,Dungeon Drop,,Mechanar,Heroic,1216 Armor; 36 Str; 36 Sta,Pathaleon the Calculator
Retribution,Legs,PreRaid,Clefthoof Hide Leggings,Quest,Showdown (BEM),,,243 Armor; 30 Str; 30 Agi; 24 Sta,
Retribution,Legs,PreRaid,Shattrath Leggings,Quest,Special Delivery to Shattrath City (Shattrath City),,,243 Armor; 35 Str; 25 Agi; 27 Sta,
Retribution,Feet,PreRaid,Fel Leather Boots,Auction House,,,,196 Armor; 36 AP; 20 Dodge,
Retribution,Feet,PreRaid,Boots of the Unjust,Dungeon Drop,,Auchenai Crypts,Heroic,201 Armor; 25 Sta; 64 AP,Exarch Maladaar
Retribution,Feet,PreRaid,Obsidian Clodstompers,Dungeon Drop,,Botanica,Normal,800 Armor; 34 Str; 30 Sta,High Botanist Freywinn
Retribution,Feet,PreRaid,Sha'tari Wrought Greaves,Quest (Dung),Into the Heart of the Labyrinth (SL),,,800 Armor; 24 Str; 21 Agi; 22 Sta,
Retribution,Feet,PreRaid,General's Scaled Greaves,PvP,,,,1063 Armor; 36 Str; 33 Sta; 23 Int,
Retribution,Feet,PreRaid,Marshal's Scaled Greaves,PvP,,,,1063 Armor; 36 Str; 33 Sta; 23 Int,
Retribution,Neck,PreRaid,Necklace of Trophies,Auction House,,,,22 Str; 15 Agi,World Drop
Retribution,Neck,PreRaid,Adamantine Chain of the Unbroken,Dungeon Drop,,Slave Pens,Heroic,19 Sta; 34 AP,Quagmirran
Retribution,Neck,PreRaid,Choker of Vile Intent,Dungeon Token,,,,20 Agi; 18 Sta; 42 AP,25 Badges of Justice
Retribution,Neck,PreRaid,Natasha's Pack Collar,Quest,The Hound-Master (BEM),,,25 Str; 15 Agi; 15 Sta,
Retribution,Neck,PreRaid,Haramad's Bargain,Reputation,,,,26 Str; 25 Agi,The Consortium - Exalted
